time_s,Fz_left_N,Fz_right_N
0.0000,280.33,316.86
0.0010,279.92,316.39
0.0020,281.08,317.70
0.0030,278.91,315.26
0.0040,280.03,316.52
0.0050,278.72,315.05
0.0060,279.62,316.06
0.0070,279.60,316.03
0.0080,280.50,317.06
0.0090,279.99,316.47
0.0100,278.91,315.26
0.0110,279.22,315.61
0.0120,279.58,316.02
0.0130,279.48,315.90
0.0140,279.26,315.65
0.0150,279.12,315.49
0.0160,280.10,316.61
0.0170,279.31,315.71
0.0180,279.30,315.70
0.0190,280.55,317.11
0.0200,279.06,315.42
0.0210,279.94,316.43
0.0220,278.93,315.28
0.0230,280.16,316.67
0.0240,279.51,315.93
0.0250,279.24,315.63
0.0260,277.51,313.67
0.0270,279.36,315.76
0.0280,280.74,317.33
0.0290,281.02,317.64
0.0300,279.16,315.54
0.0310,278.30,314.56
0.0320,279.32,315.72
0.0330,279.51,315.94
0.0340,279.83,316.30
0.0350,278.14,314.39
0.0360,279.66,316.10
0.0370,280.11,316.61
0.0380,279.60,316.04
0.0390,279.69,316.14
0.0400,279.34,315.74
0.0410,279.16,315.54
0.0420,279.18,315.56
0.0430,281.20,317.85
0.0440,279.57,316.00
0.0450,280.00,316.49
0.0460,278.79,315.12
0.0470,279.31,315.71
0.0480,278.31,314.58
0.0490,279.78,316.24
0.0500,280.15,316.65
0.0510,279.86,316.33
0.0520,278.88,315.22
0.0530,278.68,315.00
0.0540,279.84,316.31
0.0550,279.81,316.27
0.0560,277.16,313.28
0.0570,278.38,314.66
0.0580,279.58,316.01
0.0590,279.91,316.38
0.0600,279.24,315.63
0.0610,280.02,316.51
0.0620,279.47,315.89
0.0630,279.14,315.52
0.0640,277.99,314.21
0.0650,278.88,315.22
0.0660,279.45,315.87
0.0670,279.64,316.08
0.0680,279.51,315.94
0.0690,280.55,317.11
0.0700,279.39,315.80
0.0710,279.47,315.89
0.0720,280.17,316.68
0.0730,281.03,317.65
0.0740,281.53,318.22
0.0750,279.04,315.41
0.0760,279.86,316.33
0.0770,279.61,316.04
0.0780,279.44,315.86
0.0790,279.01,315.37
0.0800,280.05,316.54
0.0810,279.94,316.42
0.0820,280.14,316.65
0.0830,279.41,315.82
0.0840,280.52,317.07
0.0850,278.95,315.30
0.0860,278.54,314.84
0.0870,279.72,316.17
0.0880,279.62,316.06
0.0890,279.21,315.59
0.0900,280.10,316.60
0.0910,279.79,316.25
0.0920,280.11,316.62
0.0930,277.50,313.67
0.0940,281.05,317.67
0.0950,279.98,316.47
0.0960,279.86,316.33
0.0970,280.05,316.54
0.0980,278.90,315.25
0.0990,280.92,317.52
0.1000,277.66,313.85
0.1010,278.60,314.91
0.1020,281.16,317.80
0.1030,280.40,316.94
0.1040,279.00,315.36
0.1050,278.94,315.29
0.1060,279.75,316.20
0.1070,279.91,316.39
0.1080,278.63,314.94
0.1090,279.43,315.85
0.1100,279.15,315.53
0.1110,279.38,315.78
0.1120,280.22,316.73
0.1130,278.40,314.68
0.1140,278.95,315.31
0.1150,279.89,316.36
0.1160,279.95,316.43
0.1170,278.75,315.08
0.1180,279.58,316.01
0.1190,278.40,314.68
0.1200,278.52,314.81
0.1210,278.44,314.73
0.1220,280.17,316.68
0.1230,279.84,316.31
0.1240,278.56,314.87
0.1250,278.95,315.31
0.1260,279.33,315.74
0.1270,278.90,315.25
0.1280,279.09,315.47
0.1290,279.56,315.99
0.1300,279.92,316.40
0.1310,279.80,316.27
0.1320,279.72,316.17
0.1330,279.66,316.10
0.1340,280.11,316.61
0.1350,279.13,315.51
0.1360,279.23,315.61
0.1370,279.77,316.23
0.1380,279.45,315.86
0.1390,279.48,315.90
0.1400,279.73,316.18
0.1410,279.00,315.36
0.1420,280.61,317.18
0.1430,280.11,316.61
0.1440,280.29,316.82
0.1450,279.48,315.90
0.1460,279.36,315.77
0.1470,280.38,316.92
0.1480,279.00,315.36
0.1490,278.05,314.29
0.1500,280.04,316.53
0.1510,279.86,316.33
0.1520,277.98,314.20
0.1530,281.71,318.42
0.1540,279.61,316.05
0.1550,279.34,315.74
0.1560,279.35,315.76
0.1570,277.49,313.65
0.1580,279.34,315.74
0.1590,279.56,315.99
0.1600,278.52,314.82
0.1610,279.13,315.50
0.1620,279.42,315.83
0.1630,279.61,316.05
0.1640,280.32,316.85
0.1650,279.38,315.79
0.1660,279.16,315.54
0.1670,278.17,314.42
0.1680,279.13,315.50
0.1690,278.29,314.56
0.1700,279.15,315.53
0.1710,280.58,317.15
0.1720,278.30,314.57
0.1730,280.39,316.93
0.1740,278.67,314.98
0.1750,279.89,316.37
0.1760,279.76,316.22
0.1770,278.77,315.09
0.1780,280.33,316.87
0.1790,278.99,315.35
