time_s,Fz_left_N,Fz_right_N
0.0000,521.94,473.82
0.0010,522.98,474.77
0.0020,522.16,474.02
0.0030,523.88,475.58
0.0040,523.63,475.35
0.0050,522.50,474.33
0.0060,521.74,473.64
0.0070,521.39,473.32
0.0080,523.47,475.21
0.0090,521.76,473.66
0.0100,522.56,474.39
0.0110,522.06,473.93
0.0120,523.49,475.23
0.0130,523.95,475.64
0.0140,523.29,475.04
0.0150,524.75,476.37
0.0160,523.47,475.21
0.0170,524.25,475.92
0.0180,523.13,474.91
0.0190,521.14,473.10
0.0200,522.46,474.30
0.0210,523.22,474.98
0.0220,522.79,474.59
0.0230,522.72,474.53
0.0240,526.26,477.74
0.0250,523.52,475.26
0.0260,523.50,475.24
0.0270,523.54,475.27
0.0280,521.56,473.48
0.0290,522.09,473.96
0.0300,522.74,474.54
0.0310,522.69,474.50
0.0320,523.44,475.18
0.0330,522.94,474.73
0.0340,522.04,473.91
0.0350,521.97,473.85
0.0360,521.89,473.78
0.0370,522.86,474.66
0.0380,524.08,475.76
0.0390,520.77,472.76
0.0400,521.97,473.85
0.0410,521.49,473.41
0.0420,521.26,473.20
0.0430,522.59,474.41
0.0440,522.06,473.93
0.0450,522.40,474.24
0.0460,524.79,476.41
0.0470,522.20,474.06
0.0480,522.78,474.58
0.0490,519.89,471.96
0.0500,523.48,475.22
0.0510,523.39,475.14
0.0520,521.88,473.77
0.0530,522.00,473.88
0.0540,522.40,474.24
0.0550,523.23,474.99
0.0560,523.64,475.36
0.0570,523.72,475.44
0.0580,523.55,475.28
0.0590,521.56,473.48
0.0600,520.44,472.46
0.0610,521.74,473.64
0.0620,521.71,473.61
0.0630,522.27,474.12
0.0640,523.29,475.04
0.0650,522.68,474.49
0.0660,523.25,475.01
0.0670,521.93,473.81
0.0680,523.87,475.58
0.0690,521.27,473.22
0.0700,524.04,475.73
0.0710,521.11,473.06
0.0720,522.14,474.00
0.0730,523.88,475.58
0.0740,521.90,473.78
0.0750,524.44,476.09
0.0760,520.62,472.62
0.0770,521.40,473.33
0.0780,523.03,474.81
0.0790,521.40,473.33
0.0800,525.16,476.75
0.0810,522.61,474.43
0.0820,521.72,473.62
0.0830,521.32,473.25
0.0840,520.72,472.72
0.0850,524.06,475.74
0.0860,522.66,474.47
0.0870,522.86,474.65
0.0880,523.23,474.99
0.0890,522.12,473.99
0.0900,522.41,474.25
0.0910,523.10,474.87
0.0920,522.36,474.21
0.0930,523.12,474.89
0.0940,522.62,474.44
0.0950,522.69,474.50
0.0960,521.09,473.05
0.0970,521.28,473.23
0.0980,523.30,475.06
0.0990,523.47,475.21
0.1000,524.29,475.95
0.1010,523.33,475.08
0.1020,523.52,475.25
0.1030,522.14,474.00
0.1040,523.07,474.85
0.1050,521.65,473.56
0.1060,521.49,473.41
0.1070,523.53,475.26
0.1080,522.88,474.67
0.1090,522.57,474.39
0.1100,525.29,476.86
0.1110,522.16,474.02
0.1120,524.00,475.69
0.1130,523.06,474.84
0.1140,520.90,472.88
0.1150,520.33,472.36
0.1160,522.71,474.52
0.1170,522.47,474.30
0.1180,522.51,474.34
0.1190,522.81,474.61
0.1200,522.87,474.66
0.1210,521.99,473.87
0.1220,522.62,474.44
0.1230,521.19,473.14
0.1240,521.21,473.16
0.1250,523.41,475.16
0.1260,524.24,475.91
0.1270,522.72,474.53
0.1280,522.54,474.36
0.1290,523.17,474.94
0.1300,522.92,474.71
0.1310,521.91,473.79
0.1320,522.51,474.34
0.1330,522.11,473.97
0.1340,521.31,473.25
0.1350,522.57,474.39
0.1360,522.93,474.72
0.1370,522.29,474.14
0.1380,522.65,474.46
0.1390,523.38,475.12
0.1400,522.81,474.61
0.1410,523.85,475.56
0.1420,522.38,474.22
0.1430,523.01,474.79
0.1440,522.70,474.51
0.1450,522.72,474.53
0.1460,522.90,474.70
0.1470,521.92,473.81
0.1480,521.89,473.77
0.1490,524.71,476.34
0.1500,522.07,473.94
0.1510,522.84,474.64
0.1520,521.94,473.82
0.1530,522.95,474.74
0.1540,523.38,475.13
0.1550,525.02,476.62
0.1560,522.66,474.47
0.1570,523.12,474.89
0.1580,521.55,473.46
0.1590,521.52,473.44
0.1600,523.05,474.83
0.1610,523.26,475.02
0.1620,525.01,476.61
0.1630,520.88,472.86
0.1640,522.70,474.51
0.1650,522.03,473.90
0.1660,522.26,474.12
0.1670,521.06,473.02
0.1680,523.34,475.09
0.1690,522.44,474.28
0.1700,522.55,474.38
0.1710,519.58,471.68
0.1720,521.33,473.27
0.1730,522.65,474.46
0.1740,523.40,475.14
0.1750,520.63,472.63
0.1760,521.44,473.37
0.1770,521.57,473.48
0.1780,525.33,476.90
0.1790,520.78,472.77
0.1800,521.92,473.81
0.1810,522.13,473.99
0.1820,522.25,474.11
0.1830,524.01,475.70
0.1840,524.09,475.78
0.1850,523.94,475.64
0.1860,522.18,474.04
0.1870,521.13,473.08
0.1880,521.72,473.62
0.1890,523.24,475.00
0.1900,522.92,474.71
0.1910,522.38,474.22
0.1920,523.06,474.84
0.1930,522.14,474.00
0.1940,520.40,472.42
0.1950,522.45,474.28
0.1960,522.60,474.42
0.1970,523.10,474.88
0.1980,519.56,471.66
0.1990,525.36,476.93
0.2000,521.64,473.55
0.2010,521.65,473.56
0.2020,523.26,475.02
0.2030,521.60,473.51
0.2040,524.36,476.02
0.2050,521.26,473.21
0.2060,523.14,474.91
0.2070,523.00,474.78
0.2080,524.10,475.78
0.2090,523.73,475.44
0.2100,524.23,475.90
0.2110,523.14,474.91
0.2120,523.12,474.89
0.2130,521.92,473.80
0.2140,522.38,474.22
0.2150,521.66,473.56
0.2160,523.49,475.23
0.2170,522.45,474.28
0.2180,524.06,475.74
0.2190,523.09,474.87
0.2200,521.71,473.61
0.2210,520.88,472.86
0.2220,522.02,473.89
0.2230,521.81,473.70
0.2240,523.08,474.86
0.2250,521.07,473.03
0.2260,521.59,473.50
0.2270,522.20,474.06
0.2280,522.96,474.75
0.2290,520.73,472.72
0.2300,520.97,472.94
0.2310,522.58,474.40
0.2320,521.71,473.61
0.2330,523.73,475.45
0.2340,522.82,474.62
0.2350,522.30,474.15
0.2360,523.74,475.45
0.2370,521.95,473.83
0.2380,522.10,473.97
0.2390,520.73,472.72
0.2400,522.65,474.46
0.2410,522.08,473.95
0.2420,523.92,475.61
0.2430,520.76,472.75
0.2440,522.61,474.43
0.2450,522.87,474.66
0.2460,524.77,476.39
0.2470,522.57,474.39
0.2480,522.53,474.36
0.2490,522.22,474.08
0.2500,522.47,474.30
0.2510,523.41,475.16
0.2520,524.36,476.02
0.2530,522.50,474.33
0.2540,523.53,475.26
0.2550,522.04,473.91
0.2560,524.53,476.17
0.2570,522.06,473.93
0.2580,522.17,474.03
0.2590,520.50,472.51
0.2600,523.39,475.14
0.2610,520.29,472.33
0.2620,520.98,472.95
0.2630,521.84,473.73
0.2640,523.63,475.35
0.2650,521.79,473.69
0.2660,522.46,474.29
0.2670,522.15,474.01
0.2680,523.82,475.53
0.2690,521.71,473.62
0.2700,522.39,474.23
0.2710,525.57,477.11
0.2720,521.64,473.55
0.2730,521.90,473.78
0.2740,522.01,473.89
0.2750,522.77,474.57
0.2760,522.48,474.31
0.2770,523.27,475.03
