time_s,Fz_left_N,Fz_right_N
0.0000,359.34,344.15
0.0010,360.87,345.61
0.0020,359.33,344.14
0.0030,361.21,345.94
0.0040,360.90,345.64
0.0050,360.85,345.60
0.0060,361.71,346.42
0.0070,359.84,344.63
0.0080,361.49,346.21
0.0090,361.01,345.75
0.0100,361.63,346.34
0.0110,362.30,346.98
0.0120,360.55,345.31
0.0130,360.61,345.37
0.0140,362.04,346.74
0.0150,361.31,346.03
0.0160,361.23,345.96
0.0170,358.56,343.41
0.0180,361.13,345.87
0.0190,361.74,346.45
0.0200,360.17,344.94
0.0210,360.94,345.69
0.0220,361.36,346.08
0.0230,361.43,346.15
0.0240,360.98,345.72
0.0250,359.43,344.24
0.0260,361.34,346.06
0.0270,361.06,345.79
0.0280,359.45,344.26
0.0290,360.72,345.48
0.0300,358.86,343.69
0.0310,360.54,345.30
0.0320,360.60,345.36
0.0330,361.37,346.09
0.0340,361.74,346.44
0.0350,361.11,345.85
0.0360,360.79,345.54
0.0370,361.78,346.49
0.0380,361.55,346.26
0.0390,361.12,345.85
0.0400,358.65,343.49
0.0410,361.26,345.99
0.0420,361.98,346.68
0.0430,361.15,345.89
0.0440,361.43,346.15
0.0450,360.41,345.17
0.0460,362.36,347.04
0.0470,360.50,345.26
0.0480,360.19,344.96
0.0490,362.69,347.36
0.0500,361.47,346.19
0.0510,359.63,344.42
0.0520,359.83,344.62
0.0530,361.04,345.78
0.0540,361.51,346.23
0.0550,361.01,345.75
0.0560,359.60,344.40
0.0570,362.69,347.36
0.0580,362.33,347.01
0.0590,360.04,344.82
0.0600,360.49,345.25
0.0610,359.66,344.45
0.0620,359.90,344.69
0.0630,362.06,346.76
0.0640,361.06,345.80
0.0650,362.50,347.17
0.0660,361.07,345.81
0.0670,359.35,344.16
0.0680,359.72,344.51
0.0690,361.57,346.28
0.0700,360.73,345.48
0.0710,360.34,345.11
0.0720,362.49,347.16
0.0730,360.99,345.73
0.0740,362.65,347.32
0.0750,360.00,344.78
0.0760,361.12,345.85
0.0770,360.00,344.78
0.0780,360.53,345.29
0.0790,359.66,344.45
0.0800,360.40,345.17
0.0810,361.95,346.65
0.0820,362.34,347.02
0.0830,361.35,346.08
0.0840,359.48,344.28
0.0850,359.51,344.31
0.0860,361.69,346.40
0.0870,360.75,345.50
0.0880,361.64,346.35
0.0890,361.53,346.24
0.0900,361.98,346.68
0.0910,360.71,345.46
0.0920,361.21,345.94
0.0930,359.85,344.64
0.0940,361.96,346.66
0.0950,359.25,344.06
0.0960,361.84,346.55
0.0970,361.33,346.06
0.0980,361.31,346.04
0.0990,361.89,346.59
0.1000,360.89,345.63
0.1010,360.42,345.19
0.1020,361.38,346.11
0.1030,360.58,345.34
0.1040,359.89,344.68
0.1050,360.79,345.54
0.1060,360.92,345.66
0.1070,361.30,346.03
0.1080,360.87,345.62
0.1090,360.45,345.21
0.1100,360.77,345.52
0.1110,361.42,346.14
0.1120,360.91,345.65
0.1130,361.85,346.55
0.1140,361.06,345.79
0.1150,361.04,345.78
0.1160,360.54,345.30
0.1170,360.28,345.05
0.1180,360.87,345.61
0.1190,361.55,346.27
0.1200,360.76,345.51
0.1210,359.83,344.62
0.1220,361.27,346.00
0.1230,359.77,344.57
0.1240,360.67,345.42
0.1250,360.73,345.48
0.1260,360.63,345.38
0.1270,361.37,346.09
0.1280,360.44,345.21
0.1290,361.30,346.03
0.1300,360.41,345.17
0.1310,360.12,344.90
0.1320,361.32,346.04
0.1330,360.76,345.51
0.1340,360.55,345.30
0.1350,361.40,346.12
0.1360,360.19,344.96
0.1370,359.88,344.67
0.1380,361.80,346.51
0.1390,360.41,345.17
0.1400,361.12,345.85
0.1410,361.80,346.51
0.1420,361.33,346.05
0.1430,363.05,347.70
0.1440,361.91,346.61
0.1450,361.85,346.55
0.1460,363.38,348.02
0.1470,360.29,345.06
0.1480,360.54,345.30
0.1490,361.57,346.29
0.1500,360.85,345.59
0.1510,360.24,345.01
