time_s,Fz_left_N,Fz_right_N
0.0000,380.81,383.28
0.0010,379.10,381.56
0.0020,379.52,381.99
0.0030,382.29,384.77
0.0040,381.10,383.57
0.0050,379.40,381.86
0.0060,378.74,381.20
0.0070,378.08,380.53
0.0080,380.51,382.98
0.0090,379.48,381.94
0.0100,379.57,382.04
0.0110,379.42,381.89
0.0120,380.12,382.59
0.0130,380.28,382.75
0.0140,379.90,382.36
0.0150,379.52,381.98
0.0160,378.60,381.06
0.0170,378.81,381.27
0.0180,379.39,381.85
0.0190,380.15,382.62
0.0200,379.30,381.76
0.0210,378.97,381.43
0.0220,381.17,383.64
0.0230,380.94,383.41
0.0240,378.16,380.62
0.0250,380.34,382.81
0.0260,379.01,381.47
0.0270,378.67,381.13
0.0280,378.73,381.18
0.0290,379.84,382.31
0.0300,379.68,382.15
0.0310,379.81,382.28
0.0320,379.86,382.33
0.0330,379.29,381.75
0.0340,380.26,382.73
0.0350,379.27,381.73
0.0360,379.55,382.01
0.0370,379.00,381.46
0.0380,379.06,381.52
0.0390,379.38,381.84
0.0400,379.25,381.71
0.0410,380.07,382.53
0.0420,379.47,381.93
0.0430,379.43,381.90
0.0440,378.88,381.34
0.0450,380.23,382.69
0.0460,380.47,382.94
0.0470,380.28,382.75
0.0480,379.34,381.80
0.0490,380.71,383.18
0.0500,379.28,381.74
0.0510,379.10,381.56
0.0520,379.74,382.20
0.0530,380.07,382.53
0.0540,379.14,381.60
0.0550,379.39,381.85
0.0560,380.05,382.52
0.0570,378.70,381.16
0.0580,379.23,381.69
0.0590,378.44,380.89
0.0600,380.14,382.60
0.0610,379.72,382.18
0.0620,379.43,381.89
0.0630,380.32,382.79
0.0640,378.87,381.33
0.0650,379.94,382.40
0.0660,379.12,381.58
0.0670,379.27,381.73
0.0680,380.15,382.62
0.0690,380.39,382.86
0.0700,378.84,381.30
0.0710,379.95,382.42
0.0720,379.80,382.27
0.0730,379.72,382.18
0.0740,379.64,382.10
0.0750,378.82,381.28
0.0760,379.94,382.41
0.0770,378.80,381.26
0.0780,379.70,382.16
0.0790,380.82,383.29
0.0800,380.48,382.95
0.0810,379.06,381.52
0.0820,380.20,382.67
0.0830,378.77,381.23
0.0840,378.59,381.05
0.0850,380.55,383.02
0.0860,380.09,382.56
0.0870,380.23,382.69
0.0880,378.48,380.94
0.0890,379.95,382.41
0.0900,379.88,382.34
0.0910,379.15,381.61
0.0920,379.69,382.15
0.0930,380.25,382.72
0.0940,378.64,381.10
0.0950,379.91,382.37
0.0960,380.28,382.75
0.0970,379.10,381.56
0.0980,379.41,381.87
0.0990,379.80,382.27
0.1000,380.10,382.56
0.1010,379.48,381.94
0.1020,379.91,382.38
0.1030,378.80,381.26
0.1040,378.87,381.33
0.1050,380.63,383.10
0.1060,378.20,380.66
0.1070,380.24,382.71
0.1080,379.33,381.79
0.1090,378.92,381.38
0.1100,380.96,383.43
0.1110,378.94,381.40
0.1120,378.79,381.25
0.1130,380.21,382.67
0.1140,379.85,382.32
0.1150,378.67,381.13
0.1160,379.77,382.24
0.1170,379.59,382.05
0.1180,379.41,381.88
0.1190,380.13,382.60
0.1200,380.46,382.93
0.1210,379.59,382.05
0.1220,379.52,381.98
0.1230,379.62,382.08
0.1240,379.31,381.77
0.1250,379.71,382.17
0.1260,379.92,382.38
0.1270,380.57,383.04
0.1280,378.67,381.13
0.1290,378.96,381.42
0.1300,379.05,381.51
0.1310,379.03,381.49
0.1320,378.95,381.41
0.1330,379.99,382.46
0.1340,379.12,381.58
0.1350,380.15,382.61
0.1360,379.02,381.48
0.1370,379.74,382.20
0.1380,380.03,382.50
0.1390,379.57,382.03
0.1400,379.76,382.22
0.1410,379.78,382.24
0.1420,380.21,382.68
0.1430,379.65,382.11
0.1440,380.23,382.70
0.1450,380.11,382.57
0.1460,379.47,381.93
0.1470,379.55,382.02
0.1480,380.23,382.70
0.1490,380.44,382.91
0.1500,380.32,382.79
0.1510,379.34,381.80
0.1520,380.04,382.51
0.1530,379.57,382.03
0.1540,379.49,381.95
0.1550,380.60,383.07
0.1560,379.78,382.24
0.1570,379.47,381.94
0.1580,380.59,383.06
0.1590,379.73,382.20
0.1600,380.61,383.08
0.1610,380.46,382.93
0.1620,378.58,381.03
0.1630,379.05,381.51
0.1640,380.80,383.27
0.1650,378.74,381.20
0.1660,380.75,383.22
0.1670,379.90,382.37
0.1680,380.54,383.01
0.1690,379.52,381.98
0.1700,380.57,383.04
0.1710,379.05,381.51
0.1720,380.83,383.30
0.1730,379.71,382.18
0.1740,379.78,382.25
0.1750,379.92,382.39
0.1760,378.40,380.85
0.1770,380.04,382.50
0.1780,379.00,381.46
0.1790,379.92,382.38
0.1800,379.76,382.22
0.1810,378.56,381.01
0.1820,379.25,381.71
0.1830,381.07,383.55
0.1840,379.05,381.51
0.1850,379.57,382.03
0.1860,379.68,382.15
0.1870,380.60,383.07
0.1880,379.57,382.03
0.1890,380.46,382.93
0.1900,381.38,383.86
0.1910,379.72,382.18
0.1920,380.80,383.27
0.1930,379.38,381.85
0.1940,379.17,381.63
0.1950,380.26,382.73
0.1960,379.41,381.87
0.1970,379.38,381.84
0.1980,380.67,383.14
0.1990,380.53,383.00
0.2000,379.97,382.44
0.2010,379.75,382.21
0.2020,379.88,382.34
0.2030,378.92,381.38
0.2040,380.14,382.61
0.2050,380.07,382.53
0.2060,379.19,381.65
0.2070,378.69,381.15
0.2080,379.24,381.70
0.2090,380.81,383.28
0.2100,379.66,382.12
0.2110,379.52,381.99
0.2120,380.61,383.08
0.2130,380.41,382.88
0.2140,379.56,382.02
0.2150,379.52,381.98
0.2160,379.80,382.26
0.2170,378.33,380.79
0.2180,379.42,381.88
0.2190,379.95,382.42
0.2200,379.11,381.57
0.2210,379.80,382.27
0.2220,378.85,381.31
0.2230,380.35,382.82
0.2240,380.03,382.50
0.2250,377.74,380.20
0.2260,379.83,382.29
0.2270,379.96,382.43
0.2280,380.07,382.54
0.2290,379.42,381.88
0.2300,379.75,382.22
0.2310,380.26,382.73
0.2320,379.34,381.80
0.2330,379.62,382.09
0.2340,379.00,381.46
0.2350,381.06,383.54
0.2360,379.40,381.86
0.2370,379.21,381.67
0.2380,378.66,381.12
0.2390,381.89,384.37
0.2400,379.69,382.15
0.2410,380.14,382.60
0.2420,379.42,381.89
0.2430,377.95,380.40
0.2440,379.10,381.56
0.2450,380.49,382.96
0.2460,379.37,381.83
0.2470,380.66,383.13
0.2480,379.46,381.92
0.2490,379.66,382.12
0.2500,380.27,382.74
0.2510,379.68,382.14
0.2520,378.20,380.66
0.2530,379.39,381.85
0.2540,380.17,382.63
0.2550,379.72,382.18
0.2560,380.98,383.45
0.2570,380.70,383.17
0.2580,379.11,381.57
0.2590,379.71,382.17
0.2600,380.95,383.42
0.2610,379.29,381.75
0.2620,377.39,379.84
0.2630,379.35,381.81
0.2640,380.91,383.38
0.2650,380.33,382.80
0.2660,379.66,382.12
0.2670,380.88,383.35
0.2680,380.65,383.12
0.2690,379.52,381.98
0.2700,378.96,381.42
0.2710,380.07,382.54
