time_s,Fz_left_N,Fz_right_N
0.0000,350.74,321.86
0.0010,350.36,321.51
0.0020,350.49,321.64
0.0030,348.81,320.09
0.0040,347.79,319.15
0.0050,352.15,323.16
0.0060,349.31,320.55
0.0070,349.64,320.85
0.0080,349.15,320.40
0.0090,349.35,320.58
0.0100,349.99,321.17
0.0110,349.41,320.64
0.0120,348.19,319.53
0.0130,348.41,319.72
0.0140,348.96,320.23
0.0150,350.83,321.95
0.0160,349.45,320.68
0.0170,349.12,320.37
0.0180,349.57,320.79
0.0190,349.40,320.63
0.0200,348.74,320.02
0.0210,349.12,320.37
0.0220,351.32,322.40
0.0230,350.98,322.08
0.0240,347.46,318.85
0.0250,348.88,320.16
0.0260,351.84,322.87
0.0270,348.71,320.00
0.0280,348.57,319.87
0.0290,349.40,320.63
0.0300,352.28,323.28
0.0310,351.16,322.25
0.0320,348.90,320.17
0.0330,349.62,320.83
0.0340,348.57,319.87
0.0350,349.46,320.69
0.0360,349.71,320.92
0.0370,348.78,320.07
0.0380,349.48,320.71
0.0390,352.06,323.07
0.0400,348.36,319.68
0.0410,349.94,321.13
0.0420,351.02,322.12
0.0430,349.13,320.38
0.0440,350.35,321.50
0.0450,349.39,320.62
0.0460,350.26,321.42
0.0470,348.66,319.95
0.0480,349.32,320.56
0.0490,349.69,320.90
0.0500,348.88,320.16
0.0510,349.31,320.55
0.0520,349.15,320.40
0.0530,349.48,320.70
0.0540,348.38,319.70
0.0550,349.47,320.70
0.0560,350.68,321.81
0.0570,348.93,320.20
0.0580,351.06,322.15
0.0590,348.65,319.94
0.0600,349.78,320.98
0.0610,350.19,321.36
0.0620,349.08,320.33
0.0630,349.24,320.48
0.0640,352.35,323.34
0.0650,350.07,321.25
0.0660,350.36,321.51
0.0670,349.78,320.98
0.0680,350.83,321.94
0.0690,347.52,318.91
0.0700,347.51,318.90
0.0710,347.12,318.54
0.0720,349.55,320.77
0.0730,347.86,319.22
0.0740,351.78,322.82
0.0750,351.70,322.74
0.0760,348.72,320.01
0.0770,348.33,319.65
0.0780,350.98,322.08
0.0790,347.48,318.87
0.0800,350.27,321.43
0.0810,351.42,322.49
0.0820,350.22,321.38
0.0830,350.51,321.65
0.0840,349.94,321.13
0.0850,348.19,319.52
0.0860,351.77,322.80
0.0870,349.85,321.05
0.0880,349.05,320.31
0.0890,349.58,320.80
0.0900,349.94,321.13
0.0910,351.24,322.32
0.0920,351.36,322.43
0.0930,349.03,320.29
0.0940,348.71,320.00
0.0950,348.01,319.36
0.0960,351.27,322.35
0.0970,348.60,319.89
0.0980,350.01,321.19
0.0990,348.50,319.80
0.1000,348.08,319.42
0.1010,351.01,322.11
0.1020,349.45,320.68
0.1030,350.66,321.78
0.1040,348.51,319.82
0.1050,352.07,323.08
0.1060,349.72,320.93
0.1070,348.40,319.72
0.1080,349.15,320.41
0.1090,350.25,321.41
0.1100,348.52,319.83
0.1110,349.62,320.83
0.1120,350.75,321.87
0.1130,349.00,320.27
0.1140,350.37,321.52
0.1150,350.27,321.44
0.1160,349.57,320.79
0.1170,350.15,321.32
0.1180,350.94,322.04
0.1190,350.25,321.42
0.1200,350.45,321.59
0.1210,348.39,319.70
0.1220,347.74,319.11
0.1230,350.47,321.61
0.1240,350.51,321.65
0.1250,350.65,321.78
0.1260,349.17,320.42
0.1270,351.82,322.85
0.1280,349.25,320.49
0.1290,350.01,321.19
0.1300,352.30,323.29
0.1310,348.83,320.11
0.1320,348.87,320.14
0.1330,351.70,322.74
0.1340,349.46,320.68
0.1350,352.27,323.27
0.1360,350.71,321.83
0.1370,351.04,322.14
0.1380,348.64,319.94
0.1390,349.76,320.96
0.1400,349.39,320.63
0.1410,348.64,319.93
0.1420,350.27,321.43
0.1430,351.42,322.48
0.1440,349.29,320.53
0.1450,347.04,318.46
0.1460,349.13,320.38
0.1470,348.05,319.40
0.1480,347.23,318.64
0.1490,348.73,320.01
0.1500,352.51,323.49
0.1510,348.77,320.05
