time_s,Fz_left_N,Fz_right_N
0.0000,445.45,391.78
0.0010,443.30,389.89
0.0020,443.48,390.05
0.0030,441.86,388.63
0.0040,445.79,392.09
0.0050,443.41,390.00
0.0060,444.29,390.77
0.0070,443.00,389.63
0.0080,444.68,391.11
0.0090,443.64,390.19
0.0100,445.38,391.72
0.0110,442.14,388.87
0.0120,442.56,389.25
0.0130,442.99,389.62
0.0140,443.40,389.98
0.0150,443.54,390.10
0.0160,444.56,391.00
0.0170,442.76,389.42
0.0180,445.27,391.63
0.0190,444.41,390.87
0.0200,446.12,392.37
0.0210,444.52,390.97
0.0220,443.67,390.22
0.0230,444.32,390.79
0.0240,442.34,389.05
0.0250,444.01,390.52
0.0260,444.75,391.17
0.0270,444.27,390.75
0.0280,444.38,390.84
0.0290,442.96,389.60
0.0300,444.13,390.63
0.0310,444.23,390.71
0.0320,443.28,389.88
0.0330,443.41,389.99
0.0340,442.91,389.55
0.0350,443.90,390.43
0.0360,443.74,390.28
0.0370,441.01,387.88
0.0380,442.84,389.49
0.0390,444.28,390.75
0.0400,443.47,390.04
0.0410,444.87,391.27
0.0420,445.69,392.00
0.0430,443.42,390.00
0.0440,443.82,390.36
0.0450,444.55,390.99
0.0460,443.47,390.05
0.0470,442.77,389.43
0.0480,442.79,389.45
0.0490,442.52,389.21
0.0500,443.92,390.44
0.0510,443.66,390.21
0.0520,443.51,390.08
0.0530,443.41,389.99
0.0540,445.04,391.42
0.0550,443.31,389.91
0.0560,443.31,389.90
0.0570,445.07,391.45
0.0580,443.66,390.22
0.0590,444.81,391.22
0.0600,443.20,389.81
0.0610,444.87,391.28
0.0620,442.48,389.17
0.0630,443.15,389.76
0.0640,442.61,389.29
0.0650,445.00,391.39
0.0660,444.49,390.94
0.0670,444.03,390.53
0.0680,443.75,390.30
0.0690,444.41,390.87
0.0700,444.71,391.13
0.0710,445.54,391.86
0.0720,444.42,390.88
0.0730,444.63,391.06
0.0740,442.79,389.45
0.0750,442.83,389.48
0.0760,442.06,388.81
0.0770,443.60,390.16
0.0780,443.40,389.98
0.0790,445.22,391.58
0.0800,444.24,390.72
0.0810,444.82,391.23
0.0820,442.39,389.10
0.0830,442.80,389.45
0.0840,444.08,390.58
0.0850,441.99,388.74
0.0860,443.28,389.88
0.0870,443.93,390.45
0.0880,443.57,390.13
0.0890,442.71,389.38
0.0900,443.79,390.33
0.0910,443.95,390.47
0.0920,445.97,392.24
0.0930,442.80,389.45
0.0940,442.62,389.30
0.0950,445.52,391.85
0.0960,443.81,390.35
0.0970,444.67,391.10
0.0980,443.68,390.23
0.0990,443.75,390.29
0.1000,443.01,389.64
0.1010,443.33,389.92
0.1020,443.36,389.94
0.1030,444.41,390.87
0.1040,443.30,389.90
0.1050,442.79,389.45
0.1060,443.47,390.05
0.1070,444.23,390.71
0.1080,443.61,390.17
0.1090,445.43,391.77
0.1100,444.84,391.25
0.1110,442.23,388.95
0.1120,443.25,389.85
0.1130,443.48,390.05
0.1140,443.08,389.70
0.1150,443.37,389.96
0.1160,442.10,388.84
0.1170,445.85,392.14
0.1180,445.11,391.48
0.1190,443.82,390.35
0.1200,444.29,390.77
0.1210,442.49,389.19
0.1220,444.20,390.69
0.1230,443.77,390.31
0.1240,443.40,389.98
0.1250,442.11,388.85
0.1260,443.21,389.82
0.1270,443.63,390.18
0.1280,444.16,390.65
0.1290,442.94,389.58
0.1300,443.19,389.80
0.1310,441.29,388.13
0.1320,442.38,389.08
0.1330,442.75,389.41
0.1340,444.50,390.95
0.1350,444.54,390.99
0.1360,443.32,389.91
0.1370,442.92,389.56
0.1380,442.44,389.14
0.1390,443.95,390.47
0.1400,443.50,390.07
0.1410,442.05,388.80
0.1420,443.10,389.72
0.1430,445.98,392.25
0.1440,444.23,390.71
0.1450,444.61,391.05
0.1460,441.41,388.24
0.1470,444.49,390.94
0.1480,444.17,390.66
0.1490,444.80,391.22
0.1500,443.84,390.37
0.1510,444.96,391.36
0.1520,443.82,390.35
0.1530,446.48,392.69
0.1540,444.48,390.93
0.1550,444.63,391.06
0.1560,444.59,391.03
0.1570,444.01,390.52
0.1580,444.53,390.97
0.1590,443.56,390.13
0.1600,444.70,391.13
0.1610,443.41,389.99
0.1620,442.72,389.39
0.1630,444.09,390.59
0.1640,443.21,389.82
0.1650,442.20,388.93
0.1660,443.38,389.96
0.1670,443.93,390.45
0.1680,444.06,390.56
0.1690,443.79,390.32
0.1700,443.64,390.20
0.1710,444.57,391.01
0.1720,443.24,389.84
0.1730,443.14,389.75
0.1740,442.13,388.86
0.1750,441.93,388.69
0.1760,446.01,392.28
0.1770,444.62,391.06
0.1780,444.28,390.75
0.1790,444.04,390.54
0.1800,444.90,391.30
0.1810,443.08,389.70
0.1820,444.02,390.52
0.1830,445.41,391.75
0.1840,444.98,391.37
0.1850,442.91,389.55
0.1860,445.42,391.76
0.1870,444.63,391.06
0.1880,444.56,391.01
0.1890,443.26,389.86
0.1900,442.65,389.32
0.1910,444.55,390.99
0.1920,444.06,390.56
0.1930,443.09,389.71
0.1940,444.73,391.15
0.1950,445.32,391.67
0.1960,441.45,388.27
0.1970,443.98,390.49
0.1980,442.71,389.38
0.1990,441.67,388.46
0.2000,442.34,389.05
0.2010,443.09,389.71
0.2020,443.75,390.29
0.2030,445.25,391.61
0.2040,443.63,390.18
0.2050,444.40,390.87
0.2060,443.18,389.79
0.2070,443.30,389.89
0.2080,444.35,390.82
0.2090,444.24,390.72
0.2100,441.95,388.71
0.2110,444.27,390.75
0.2120,442.27,388.99
0.2130,441.81,388.59
0.2140,444.26,390.74
0.2150,443.05,389.67
0.2160,445.04,391.42
0.2170,442.48,389.17
0.2180,444.83,391.24
0.2190,443.70,390.24
0.2200,444.52,390.97
0.2210,443.62,390.18
0.2220,444.69,391.12
0.2230,443.41,389.99
0.2240,446.29,392.52
0.2250,444.08,390.58
0.2260,444.63,391.06
0.2270,445.27,391.63
0.2280,446.42,392.64
0.2290,443.75,390.29
0.2300,445.51,391.84
0.2310,445.40,391.74
0.2320,443.94,390.46
0.2330,445.19,391.56
0.2340,444.36,390.83
0.2350,445.38,391.73
0.2360,445.39,391.74
0.2370,443.81,390.35
0.2380,443.49,390.06
0.2390,442.79,389.45
0.2400,444.72,391.15
0.2410,444.45,390.91
0.2420,443.54,390.11
0.2430,445.07,391.45
0.2440,444.26,390.74
0.2450,443.26,389.86
0.2460,442.52,389.21
0.2470,443.76,390.30
0.2480,443.84,390.37
0.2490,444.27,390.75
0.2500,445.12,391.50
0.2510,443.80,390.34
0.2520,442.28,389.00
0.2530,442.97,389.60
0.2540,443.69,390.24
0.2550,444.18,390.67
0.2560,442.85,389.50
0.2570,443.11,389.73
0.2580,444.51,390.96
0.2590,443.69,390.24
0.2600,445.30,391.65
0.2610,443.35,389.94
0.2620,443.71,390.25
0.2630,442.88,389.53
0.2640,442.22,388.94
0.2650,443.92,390.44
0.2660,442.60,389.28
0.2670,444.26,390.74
0.2680,444.10,390.60
0.2690,443.94,390.46
0.2700,444.37,390.84
0.2710,444.52,390.97
0.2720,444.77,391.18
0.2730,444.47,390.93
0.2740,441.93,388.69
0.2750,444.65,391.08
0.2760,442.69,389.36
0.2770,443.31,389.90
0.2780,444.97,391.37
0.2790,444.24,390.72
0.2800,445.27,391.63
0.2810,442.58,389.26
0.2820,443.69,390.24
0.2830,444.40,390.86
0.2840,443.98,390.49
0.2850,444.12,390.62
0.2860,444.34,390.81
0.2870,443.60,390.16
0.2880,442.22,388.95
0.2890,444.58,391.02
0.2900,443.05,389.67
0.2910,445.10,391.47
0.2920,445.23,391.59
0.2930,445.43,391.77
0.2940,443.65,390.20
0.2950,445.95,392.23
0.2960,442.37,389.08
0.2970,442.10,388.84
0.2980,442.53,389.22
0.2990,444.18,390.67
0.3000,441.52,388.33
0.3010,442.58,389.26
0.3020,443.80,390.34
0.3030,442.77,389.43
0.3040,441.97,388.72
0.3050,446.21,392.45
0.3060,445.82,392.11
0.3070,444.21,390.69
0.3080,444.69,391.12
0.3090,444.32,390.79
0.3100,443.49,390.06
0.3110,443.06,389.68
0.3120,445.27,391.62
0.3130,441.09,387.95
0.3140,443.65,390.20
0.3150,443.82,390.36
0.3160,442.68,389.35
0.3170,442.57,389.25
0.3180,442.33,389.04
0.3190,441.29,388.13
0.3200,443.68,390.23
0.3210,443.44,390.02
0.3220,444.36,390.83
0.3230,442.70,389.37
0.3240,445.53,391.86
0.3250,443.56,390.12
0.3260,443.02,389.65
0.3270,444.65,391.08
0.3280,446.16,392.41
0.3290,443.33,389.93
