time_s,Fz_left_N,Fz_right_N
0.0000,389.11,346.90
0.0010,388.96,346.77
0.0020,388.77,346.60
0.0030,386.50,344.57
0.0040,389.63,347.37
0.0050,390.92,348.52
0.0060,389.31,347.08
0.0070,389.18,346.96
0.0080,390.36,348.02
0.0090,388.90,346.72
0.0100,391.48,349.02
0.0110,385.92,344.06
0.0120,386.50,344.58
0.0130,388.43,346.29
0.0140,386.88,344.92
0.0150,389.84,347.56
0.0160,386.31,344.41
0.0170,389.79,347.51
0.0180,388.89,346.71
0.0190,391.11,348.69
0.0200,388.16,346.06
0.0210,389.31,347.08
0.0220,388.57,346.42
0.0230,388.42,346.29
0.0240,386.16,344.28
0.0250,387.43,345.41
0.0260,391.02,348.61
0.0270,392.56,349.97
0.0280,389.83,347.54
0.0290,386.85,344.89
0.0300,388.79,346.62
0.0310,385.87,344.02
0.0320,387.99,345.90
0.0330,389.92,347.62
0.0340,388.95,346.76
0.0350,388.47,346.33
0.0360,388.28,346.17
0.0370,387.27,345.26
0.0380,391.64,349.16
0.0390,389.60,347.34
0.0400,388.03,345.94
0.0410,390.66,348.29
0.0420,390.68,348.30
0.0430,391.13,348.70
0.0440,391.55,349.08
0.0450,389.39,347.15
0.0460,390.36,348.02
0.0470,387.01,345.03
0.0480,390.61,348.24
0.0490,390.27,347.94
0.0500,389.10,346.89
0.0510,386.70,344.76
0.0520,387.08,345.09
0.0530,390.87,348.47
0.0540,387.96,345.88
0.0550,390.56,348.19
0.0560,386.97,344.99
0.0570,390.26,347.93
0.0580,390.26,347.93
0.0590,388.27,346.15
0.0600,390.08,347.76
0.0610,389.18,346.96
0.0620,388.08,345.99
0.0630,388.79,346.62
0.0640,388.55,346.41
0.0650,388.72,346.55
0.0660,389.50,347.25
0.0670,390.29,347.96
0.0680,388.45,346.31
0.0690,386.47,344.55
0.0700,387.22,345.22
0.0710,388.31,346.19
0.0720,388.89,346.70
0.0730,386.95,344.98
0.0740,386.04,344.17
0.0750,386.28,344.38
0.0760,391.09,348.67
0.0770,390.86,348.46
0.0780,386.68,344.74
0.0790,389.81,347.53
0.0800,392.24,349.69
0.0810,389.81,347.52
0.0820,387.53,345.50
0.0830,389.16,346.95
0.0840,388.03,345.94
0.0850,389.47,347.23
0.0860,386.68,344.74
0.0870,388.63,346.48
0.0880,387.84,345.77
0.0890,390.38,348.03
0.0900,391.25,348.81
0.0910,388.55,346.40
0.0920,388.71,346.55
0.0930,390.66,348.29
0.0940,391.12,348.70
0.0950,389.53,347.28
0.0960,388.37,346.24
0.0970,390.01,347.70
0.0980,385.72,343.88
0.0990,387.24,345.24
0.1000,389.10,346.89
0.1010,389.76,347.48
0.1020,388.81,346.63
0.1030,386.98,345.00
0.1040,388.52,346.38
0.1050,391.34,348.90
0.1060,388.73,346.56
0.1070,388.19,346.08
0.1080,387.06,345.07
0.1090,388.41,346.28
0.1100,388.06,345.97
0.1110,391.95,349.44
0.1120,389.12,346.91
0.1130,389.36,347.13
0.1140,389.18,346.96
0.1150,390.67,348.30
0.1160,389.86,347.57
0.1170,389.32,347.09
0.1180,388.90,346.71
0.1190,390.94,348.53
0.1200,386.02,344.15
0.1210,389.45,347.21
0.1220,389.64,347.38
0.1230,389.90,347.61
0.1240,387.27,345.26
0.1250,389.30,347.08
0.1260,388.55,346.41
0.1270,388.45,346.31
0.1280,387.95,345.87
0.1290,390.62,348.25
0.1300,388.27,346.15
0.1310,386.72,344.77
0.1320,389.00,346.80
0.1330,387.94,345.86
0.1340,387.61,345.56
0.1350,387.38,345.36
0.1360,387.41,345.39
0.1370,389.08,346.87
0.1380,389.08,346.88
0.1390,389.79,347.51
0.1400,391.00,348.59
0.1410,390.24,347.91
0.1420,386.90,344.93
0.1430,389.39,347.16
0.1440,388.66,346.51
0.1450,388.81,346.63
0.1460,386.88,344.92
0.1470,387.33,345.32
0.1480,389.44,347.20
0.1490,388.82,346.65
