time_s,Fz_left_N,Fz_right_N
0.0000,352.52,403.49
0.0010,350.77,401.49
0.0020,351.32,402.12
0.0030,350.38,401.05
0.0040,350.74,401.45
0.0050,351.48,402.30
0.0060,354.41,405.66
0.0070,352.69,403.69
0.0080,351.67,402.52
0.0090,350.95,401.70
0.0100,352.77,403.78
0.0110,351.78,402.64
0.0120,351.60,402.45
0.0130,352.20,403.13
0.0140,354.02,405.21
0.0150,351.11,401.89
0.0160,353.13,404.19
0.0170,350.50,401.18
0.0180,355.00,406.33
0.0190,353.68,404.82
0.0200,351.83,402.70
0.0210,350.43,401.10
0.0220,352.58,403.56
0.0230,349.18,399.67
0.0240,352.24,403.17
0.0250,350.41,401.08
0.0260,351.80,402.67
0.0270,348.83,399.27
0.0280,352.16,403.08
0.0290,351.70,402.55
0.0300,351.75,402.61
0.0310,353.81,404.97
0.0320,352.59,403.57
0.0330,351.30,402.09
0.0340,351.08,401.85
0.0350,354.32,405.56
0.0360,350.10,400.73
0.0370,351.38,402.19
0.0380,351.54,402.37
0.0390,352.05,402.96
0.0400,351.92,402.81
0.0410,351.74,402.60
0.0420,352.34,403.29
0.0430,350.40,401.07
0.0440,351.98,402.88
0.0450,353.31,404.40
0.0460,352.01,402.91
0.0470,351.56,402.40
0.0480,352.65,403.64
0.0490,351.73,402.58
0.0500,351.66,402.51
0.0510,352.21,403.14
0.0520,351.84,402.72
0.0530,351.31,402.11
0.0540,350.78,401.50
0.0550,350.05,400.67
0.0560,351.41,402.23
0.0570,351.84,402.72
0.0580,351.17,401.95
0.0590,353.13,404.20
0.0600,350.93,401.68
0.0610,351.04,401.80
0.0620,351.16,401.94
0.0630,353.24,404.31
0.0640,351.76,402.62
0.0650,352.76,403.77
0.0660,352.18,403.11
0.0670,350.82,401.55
0.0680,351.89,402.78
0.0690,351.44,402.26
0.0700,350.31,400.97
0.0710,349.02,399.48
0.0720,351.50,402.33
0.0730,351.41,402.22
0.0740,352.92,403.95
0.0750,351.54,402.38
0.0760,351.01,401.76
0.0770,352.42,403.37
0.0780,350.50,401.18
0.0790,354.53,405.80
0.0800,350.85,401.58
0.0810,354.65,405.93
0.0820,351.44,402.26
0.0830,352.76,403.77
0.0840,352.83,403.84
0.0850,352.47,403.43
0.0860,349.46,399.99
0.0870,353.25,404.33
0.0880,350.95,401.69
0.0890,352.96,404.00
0.0900,351.14,401.91
0.0910,352.48,403.45
0.0920,352.01,402.91
0.0930,353.21,404.28
0.0940,350.73,401.45
0.0950,351.50,402.32
0.0960,353.47,404.58
0.0970,352.47,403.43
0.0980,352.23,403.16
0.0990,352.81,403.82
0.1000,352.40,403.35
0.1010,351.87,402.75
0.1020,349.81,400.39
0.1030,352.38,403.33
0.1040,352.04,402.95
0.1050,351.22,402.00
0.1060,353.22,404.30
0.1070,349.92,400.51
0.1080,353.83,405.00
0.1090,350.15,400.78
0.1100,351.32,402.12
0.1110,351.24,402.02
0.1120,352.08,402.99
0.1130,350.31,400.97
0.1140,351.26,402.06
0.1150,351.53,402.36
0.1160,351.78,402.65
0.1170,352.60,403.59
0.1180,352.08,402.99
0.1190,352.88,403.90
0.1200,352.07,402.98
0.1210,353.23,404.31
0.1220,350.24,400.88
0.1230,351.53,402.37
0.1240,350.94,401.68
0.1250,350.59,401.28
0.1260,353.88,405.05
0.1270,349.78,400.35
0.1280,351.17,401.95
0.1290,353.24,404.32
0.1300,352.34,403.28
0.1310,349.48,400.01
0.1320,351.42,402.23
0.1330,352.41,403.37
0.1340,352.92,403.95
0.1350,352.90,403.92
0.1360,351.75,402.61
0.1370,351.89,402.77
0.1380,352.49,403.45
0.1390,350.45,401.13
0.1400,350.88,401.62
