time_s,Fz_left_N,Fz_right_N
0.0000,287.03,279.10
0.0010,287.44,279.50
0.0020,287.70,279.75
0.0030,286.55,278.63
0.0040,286.58,278.66
0.0050,286.79,278.86
0.0060,286.80,278.88
0.0070,288.15,280.19
0.0080,285.43,277.54
0.0090,287.14,279.21
0.0100,287.06,279.13
0.0110,287.20,279.26
0.0120,286.15,278.24
0.0130,286.15,278.24
0.0140,287.06,279.13
0.0150,284.97,277.09
0.0160,285.81,277.91
0.0170,287.00,279.07
0.0180,284.62,276.75
0.0190,289.35,281.35
0.0200,285.37,277.49
0.0210,286.16,278.25
0.0220,287.07,279.14
0.0230,287.33,279.39
0.0240,288.37,280.40
0.0250,286.67,278.75
0.0260,284.21,276.36
0.0270,286.04,278.13
0.0280,287.21,279.27
0.0290,287.20,279.27
0.0300,287.40,279.46
0.0310,286.88,278.96
0.0320,286.95,279.02
0.0330,287.75,279.80
0.0340,285.06,277.18
0.0350,285.85,277.95
0.0360,286.13,278.22
0.0370,285.66,277.77
0.0380,286.11,278.20
0.0390,289.10,281.11
0.0400,287.89,279.94
0.0410,286.94,279.01
0.0420,285.90,278.00
0.0430,284.82,276.95
0.0440,286.75,278.82
0.0450,284.46,276.60
0.0460,285.81,277.91
0.0470,285.89,278.00
0.0480,284.19,276.33
0.0490,286.79,278.86
0.0500,286.84,278.92
0.0510,286.08,278.18
0.0520,286.64,278.72
0.0530,285.23,277.35
0.0540,287.25,279.32
0.0550,284.88,277.01
0.0560,286.89,278.96
0.0570,288.02,280.06
0.0580,287.25,279.31
0.0590,285.93,278.03
0.0600,288.94,280.96
0.0610,286.64,278.72
0.0620,288.27,280.31
0.0630,285.80,277.90
0.0640,286.68,278.76
0.0650,286.96,279.03
0.0660,287.76,279.81
0.0670,287.69,279.74
0.0680,286.86,278.93
0.0690,287.33,279.39
0.0700,287.22,279.28
0.0710,286.31,278.40
0.0720,286.17,278.26
0.0730,286.29,278.38
0.0740,285.71,277.81
0.0750,285.01,277.14
0.0760,287.78,279.82
0.0770,285.27,277.39
0.0780,286.59,278.67
0.0790,285.00,277.13
0.0800,286.59,278.67
0.0810,286.75,278.83
0.0820,285.94,278.04
0.0830,285.33,277.45
0.0840,287.37,279.43
0.0850,286.05,278.15
0.0860,285.31,277.43
0.0870,285.61,277.71
0.0880,285.91,278.01
0.0890,288.38,280.41
0.0900,287.43,279.49
0.0910,285.93,278.03
0.0920,287.29,279.35
0.0930,285.74,277.85
0.0940,285.56,277.66
0.0950,286.00,278.10
0.0960,285.92,278.02
0.0970,286.68,278.76
0.0980,287.16,279.22
0.0990,285.30,277.42
0.1000,284.77,276.90
0.1010,287.41,279.47
0.1020,286.11,278.20
0.1030,285.86,277.97
0.1040,286.21,278.30
0.1050,286.98,279.05
0.1060,284.87,277.00
0.1070,285.51,277.62
0.1080,287.75,279.80
0.1090,288.18,280.22
0.1100,287.39,279.45
0.1110,286.83,278.90
0.1120,285.74,277.85
0.1130,287.84,279.89
0.1140,286.82,278.90
0.1150,286.79,278.86
0.1160,286.66,278.74
0.1170,287.53,279.58
0.1180,285.27,277.38
0.1190,287.32,279.38
0.1200,285.95,278.05
0.1210,286.63,278.71
0.1220,288.50,280.53
0.1230,286.47,278.55
0.1240,284.88,277.01
0.1250,286.80,278.88
0.1260,286.65,278.73
0.1270,286.19,278.28
0.1280,286.88,278.95
0.1290,288.19,280.22
0.1300,287.55,279.61
0.1310,287.73,279.78
0.1320,287.71,279.76
0.1330,285.76,277.86
0.1340,287.88,279.93
0.1350,286.17,278.26
0.1360,286.76,278.83
0.1370,285.61,277.72
0.1380,286.46,278.54
0.1390,287.98,280.02
0.1400,283.67,275.83
0.1410,286.43,278.52
0.1420,285.72,277.83
0.1430,284.72,276.85
0.1440,285.25,277.37
0.1450,285.69,277.79
0.1460,286.11,278.20
0.1470,287.65,279.70
0.1480,284.40,276.54
0.1490,286.38,278.47
0.1500,287.17,279.23
0.1510,286.49,278.57
0.1520,286.89,278.96
0.1530,288.00,280.04
0.1540,286.12,278.21
0.1550,286.41,278.49
0.1560,286.13,278.22
0.1570,285.43,277.54
0.1580,286.12,278.21
0.1590,285.98,278.08
0.1600,286.81,278.88
0.1610,287.40,279.46
0.1620,288.02,280.06
0.1630,284.27,276.42
0.1640,286.33,278.41
0.1650,285.04,277.16
0.1660,285.74,277.85
0.1670,285.66,277.77
0.1680,287.64,279.69
0.1690,287.48,279.54
0.1700,285.74,277.85
0.1710,286.58,278.66
0.1720,285.68,277.79
0.1730,285.26,277.37
0.1740,288.78,280.80
0.1750,286.63,278.71
0.1760,283.19,275.37
0.1770,287.53,279.58
0.1780,288.36,280.39
0.1790,285.19,277.31
0.1800,286.32,278.41
0.1810,285.74,277.85
0.1820,287.28,279.34
0.1830,287.92,279.96
0.1840,286.68,278.76
0.1850,286.97,279.04
0.1860,286.69,278.77
0.1870,285.52,277.63
0.1880,285.68,277.79
0.1890,285.49,277.60
0.1900,286.11,278.20
0.1910,286.64,278.72
0.1920,285.76,277.87
0.1930,286.56,278.64
0.1940,286.36,278.44
0.1950,285.67,277.78
0.1960,286.39,278.47
0.1970,285.60,277.71
0.1980,286.55,278.63
0.1990,288.79,280.81
0.2000,285.65,277.76
0.2010,289.97,281.96
0.2020,285.06,277.18
0.2030,286.19,278.28
0.2040,287.06,279.13
0.2050,284.73,276.86
0.2060,287.02,279.09
0.2070,287.84,279.88
0.2080,286.18,278.27
0.2090,285.74,277.84
0.2100,283.84,275.99
0.2110,285.82,277.92
0.2120,285.64,277.75
0.2130,287.33,279.39
0.2140,285.33,277.45
0.2150,287.04,279.11
0.2160,287.16,279.23
0.2170,285.37,277.49
0.2180,287.65,279.70
0.2190,284.22,276.36
0.2200,287.42,279.48
0.2210,285.59,277.70
0.2220,287.88,279.93
0.2230,286.42,278.50
0.2240,287.38,279.44
0.2250,287.91,279.96
0.2260,287.76,279.81
0.2270,286.00,278.10
0.2280,286.70,278.78
0.2290,288.03,280.07
0.2300,285.87,277.97
0.2310,285.60,277.71
0.2320,286.70,278.78
0.2330,283.88,276.03
0.2340,287.53,279.58
0.2350,286.87,278.94
0.2360,285.92,278.02
0.2370,287.08,279.15
0.2380,288.33,280.36
0.2390,287.34,279.40
0.2400,286.32,278.41
0.2410,287.33,279.39
0.2420,288.67,280.70
0.2430,284.96,277.09
0.2440,286.69,278.77
0.2450,286.51,278.60
0.2460,286.88,278.95
0.2470,288.22,280.25
0.2480,286.24,278.34
0.2490,285.48,277.59
0.2500,284.41,276.55
0.2510,284.39,276.54
0.2520,287.12,279.19
0.2530,286.32,278.41
0.2540,286.67,278.75
0.2550,286.76,278.83
0.2560,285.50,277.61
0.2570,287.99,280.03
0.2580,285.21,277.33
0.2590,284.90,277.03
0.2600,286.08,278.17
0.2610,285.07,277.19
0.2620,287.61,279.66
0.2630,288.26,280.30
0.2640,286.52,278.60
0.2650,289.75,281.74
0.2660,285.86,277.96
0.2670,285.40,277.51
0.2680,287.19,279.25
0.2690,287.84,279.89
0.2700,286.93,279.00
0.2710,287.42,279.48
0.2720,284.74,276.87
0.2730,286.37,278.45
0.2740,286.47,278.55
0.2750,288.40,280.43
0.2760,287.91,279.95
0.2770,284.86,276.99
0.2780,286.18,278.27
0.2790,288.21,280.25
0.2800,285.05,277.18
0.2810,284.58,276.72
0.2820,283.24,275.42
0.2830,285.87,277.97
0.2840,284.88,277.01
0.2850,286.56,278.65
0.2860,287.73,279.78
0.2870,285.54,277.65
0.2880,285.20,277.32
0.2890,287.05,279.12
0.2900,284.81,276.94
0.2910,288.01,280.05
0.2920,286.23,278.32
0.2930,286.73,278.81
0.2940,287.49,279.55
0.2950,284.39,276.53
0.2960,286.13,278.22
0.2970,286.30,278.39
0.2980,286.61,278.69
0.2990,285.68,277.79
0.3000,285.77,277.87
0.3010,285.24,277.36
0.3020,285.81,277.91
0.3030,286.84,278.91
0.3040,287.27,279.33
0.3050,286.25,278.34
0.3060,285.17,277.29
0.3070,287.53,279.59
0.3080,286.07,278.16
0.3090,286.57,278.65
0.3100,286.58,278.66
0.3110,287.14,279.20
0.3120,285.80,277.90
0.3130,287.45,279.51
0.3140,285.97,278.07
0.3150,286.37,278.46
0.3160,284.33,276.48
0.3170,286.06,278.15
0.3180,286.88,278.95
0.3190,286.57,278.65
0.3200,284.78,276.91
0.3210,285.39,277.50
0.3220,285.01,277.13
0.3230,286.23,278.32
0.3240,286.77,278.85
0.3250,287.69,279.74
0.3260,289.10,281.11
0.3270,284.31,276.45
0.3280,286.12,278.21
0.3290,285.49,277.60
0.3300,285.53,277.64
0.3310,286.86,278.94
