time_s,Fz_left_N,Fz_right_N
0.0000,342.12,312.96
0.0010,344.78,315.39
0.0020,345.11,315.69
0.0030,341.99,312.84
0.0040,346.06,316.56
0.0050,343.06,313.81
0.0060,342.48,313.28
0.0070,344.90,315.50
0.0080,343.79,314.49
0.0090,343.47,314.19
0.0100,343.46,314.18
0.0110,342.84,313.61
0.0120,344.83,315.44
0.0130,343.51,314.23
0.0140,340.43,311.42
0.0150,341.68,312.55
0.0160,346.24,316.72
0.0170,345.87,316.38
0.0180,345.38,315.94
0.0190,343.01,313.77
0.0200,341.52,312.41
0.0210,343.08,313.83
0.0220,340.91,311.85
0.0230,340.67,311.63
0.0240,343.17,313.92
0.0250,343.98,314.66
0.0260,345.14,315.72
0.0270,342.02,312.86
0.0280,344.83,315.44
0.0290,341.57,312.46
0.0300,342.35,313.17
0.0310,343.61,314.32
0.0320,341.58,312.46
0.0330,345.08,315.67
0.0340,341.65,312.53
0.0350,340.28,311.28
0.0360,342.68,313.47
0.0370,339.42,310.49
0.0380,343.48,314.20
0.0390,343.37,314.10
0.0400,340.93,311.87
0.0410,339.25,310.34
0.0420,343.87,314.56
0.0430,342.50,313.30
0.0440,343.10,313.85
0.0450,345.50,316.05
0.0460,343.79,314.48
0.0470,343.41,314.13
0.0480,345.37,315.93
0.0490,345.16,315.74
0.0500,344.11,314.78
0.0510,340.28,311.28
0.0520,342.29,313.11
0.0530,341.01,311.95
0.0540,343.52,314.23
0.0550,342.87,313.65
0.0560,341.28,312.19
0.0570,343.01,313.77
0.0580,344.57,315.20
0.0590,345.09,315.68
0.0600,343.00,313.76
0.0610,343.48,314.20
0.0620,340.81,311.76
0.0630,341.71,312.58
0.0640,342.78,313.56
0.0650,341.96,312.81
0.0660,344.42,315.06
0.0670,341.90,312.75
0.0680,345.10,315.68
0.0690,342.85,313.62
0.0700,343.95,314.63
0.0710,342.78,313.56
0.0720,344.20,314.86
0.0730,340.86,311.81
0.0740,344.63,315.25
0.0750,343.24,313.99
0.0760,343.19,313.93
0.0770,339.21,310.29
0.0780,340.76,311.71
0.0790,341.80,312.66
0.0800,340.76,311.72
0.0810,344.78,315.39
0.0820,343.54,314.26
0.0830,341.34,312.25
0.0840,344.43,315.07
0.0850,341.47,312.36
0.0860,343.47,314.19
0.0870,343.27,314.01
0.0880,341.81,312.68
0.0890,344.53,315.17
0.0900,341.27,312.18
0.0910,340.86,311.81
0.0920,341.34,312.24
0.0930,343.18,313.92
0.0940,338.81,309.93
0.0950,342.09,312.93
0.0960,341.42,312.32
0.0970,344.64,315.26
0.0980,341.38,312.28
0.0990,344.63,315.25
0.1000,342.67,313.46
0.1010,342.93,313.70
0.1020,341.82,312.68
0.1030,343.05,313.81
0.1040,339.95,310.97
0.1050,342.74,313.53
0.1060,344.38,315.03
0.1070,341.15,312.07
0.1080,341.05,311.98
0.1090,341.74,312.61
0.1100,344.80,315.41
0.1110,345.05,315.64
0.1120,345.34,315.90
0.1130,340.78,311.74
0.1140,339.93,310.96
0.1150,342.41,313.23
0.1160,343.34,314.07
0.1170,341.88,312.74
0.1180,341.15,312.07
0.1190,343.98,314.66
0.1200,344.40,315.05
0.1210,340.03,311.04
0.1220,342.40,313.21
0.1230,343.31,314.05
0.1240,341.20,312.12
0.1250,342.15,312.98
0.1260,341.98,312.83
0.1270,344.84,315.45
0.1280,342.84,313.62
0.1290,346.90,317.33
0.1300,343.06,313.82
0.1310,345.19,315.76
0.1320,341.25,312.16
0.1330,344.29,314.94
0.1340,339.67,310.72
0.1350,340.89,311.83
0.1360,342.11,312.95
0.1370,342.00,312.84
0.1380,342.08,312.92
0.1390,344.34,314.99
0.1400,343.48,314.20
0.1410,343.56,314.27
0.1420,341.55,312.44
0.1430,343.39,314.12
0.1440,342.13,312.96
0.1450,345.41,315.96
0.1460,342.45,313.26
0.1470,342.93,313.70
0.1480,342.29,313.12
0.1490,343.21,313.95
0.1500,342.22,313.05
0.1510,340.38,311.37
0.1520,340.40,311.38
0.1530,344.80,315.41
0.1540,342.98,313.74
0.1550,341.72,312.59
0.1560,345.41,315.97
0.1570,342.15,312.99
0.1580,343.03,313.79
0.1590,345.79,316.31
0.1600,339.85,310.88
0.1610,342.21,313.04
0.1620,343.47,314.20
0.1630,343.56,314.28
0.1640,340.80,311.75
0.1650,343.45,314.17
0.1660,342.47,313.28
0.1670,343.35,314.08
0.1680,343.15,313.90
0.1690,344.86,315.46
0.1700,341.77,312.64
0.1710,344.15,314.81
0.1720,343.58,314.29
0.1730,342.22,313.05
0.1740,343.64,314.35
0.1750,342.88,313.65
0.1760,343.83,314.52
0.1770,343.11,313.86
0.1780,344.49,315.12
0.1790,341.47,312.36
0.1800,341.86,312.72
0.1810,341.89,312.75
0.1820,342.53,313.33
0.1830,341.48,312.37
0.1840,341.90,312.76
0.1850,344.56,315.19
0.1860,346.00,316.51
0.1870,340.66,311.63
0.1880,339.53,310.58
0.1890,343.62,314.33
0.1900,345.51,316.05
0.1910,342.71,313.50
0.1920,342.87,313.64
0.1930,340.95,311.89
0.1940,344.27,314.93
0.1950,344.27,314.93
0.1960,341.63,312.51
0.1970,343.05,313.81
0.1980,343.62,314.33
0.1990,340.94,311.88
0.2000,342.26,313.09
0.2010,344.88,315.48
0.2020,342.64,313.43
0.2030,343.97,314.65
0.2040,343.29,314.03
0.2050,344.13,314.80
0.2060,344.02,314.69
0.2070,342.67,313.46
0.2080,346.28,316.77
0.2090,342.80,313.58
0.2100,342.53,313.34
0.2110,344.09,314.76
0.2120,345.23,315.80
0.2130,342.39,313.21
0.2140,342.37,313.18
0.2150,340.99,311.93
0.2160,341.54,312.42
0.2170,341.65,312.52
0.2180,339.25,310.33
0.2190,345.90,316.41
0.2200,343.98,314.66
0.2210,344.02,314.70
0.2220,343.91,314.59
0.2230,344.72,315.33
0.2240,341.31,312.22
0.2250,340.01,311.03
0.2260,340.86,311.80
0.2270,343.31,314.05
0.2280,341.54,312.43
0.2290,341.81,312.67
0.2300,341.61,312.49
0.2310,344.48,315.12
0.2320,343.18,313.92
0.2330,344.62,315.24
0.2340,343.80,314.49
0.2350,343.22,313.96
0.2360,342.10,312.94
0.2370,344.55,315.18
0.2380,345.26,315.83
0.2390,341.11,312.03
0.2400,346.54,317.00
0.2410,342.48,313.29
0.2420,341.56,312.44
0.2430,344.14,314.80
0.2440,343.93,314.61
0.2450,343.44,314.17
0.2460,340.05,311.07
0.2470,344.55,315.18
0.2480,341.50,312.39
0.2490,342.75,313.53
0.2500,339.55,310.61
0.2510,343.93,314.61
0.2520,340.49,311.47
0.2530,344.03,314.70
0.2540,341.44,312.34
0.2550,341.36,312.26
0.2560,342.61,313.41
0.2570,343.23,313.97
0.2580,344.86,315.46
0.2590,343.27,314.01
0.2600,342.65,313.44
0.2610,341.48,312.37
0.2620,341.33,312.23
0.2630,342.29,313.12
0.2640,342.42,313.23
0.2650,343.74,314.44
0.2660,342.49,313.29
0.2670,346.26,316.75
0.2680,340.78,311.73
0.2690,343.06,313.81
0.2700,343.09,313.85
0.2710,345.10,315.69
0.2720,344.53,315.16
0.2730,341.18,312.10
0.2740,344.84,315.45
0.2750,341.17,312.09
0.2760,342.38,313.20
0.2770,343.55,314.27
0.2780,343.35,314.08
0.2790,344.17,314.83
0.2800,341.22,312.13
0.2810,343.47,314.19
0.2820,341.88,312.74
0.2830,342.72,313.51
0.2840,344.47,315.11
0.2850,343.12,313.87
0.2860,345.82,316.35
0.2870,343.22,313.97
0.2880,346.82,317.26
0.2890,344.63,315.25
0.2900,342.28,313.11
0.2910,341.20,312.12
0.2920,341.47,312.36
0.2930,342.50,313.30
0.2940,344.75,315.36
0.2950,339.53,310.59
0.2960,342.94,313.71
0.2970,346.45,316.91
0.2980,343.12,313.87
0.2990,339.56,310.62
0.3000,341.73,312.60
0.3010,343.91,314.59
0.3020,344.50,315.13
0.3030,345.10,315.68
0.3040,342.58,313.38
0.3050,345.20,315.77
0.3060,345.33,315.90
0.3070,341.36,312.26
0.3080,340.60,311.57
0.3090,343.84,314.53
0.3100,342.89,313.66
0.3110,342.40,313.22
0.3120,343.52,314.23
0.3130,341.98,312.83
0.3140,343.07,313.83
0.3150,341.92,312.78
0.3160,342.42,313.23
0.3170,341.57,312.46
0.3180,341.24,312.15
0.3190,343.05,313.81
0.3200,344.14,314.81
0.3210,344.25,314.90
0.3220,342.36,313.18
0.3230,344.64,315.26
0.3240,344.23,314.88
0.3250,344.33,314.98
0.3260,346.18,316.67
0.3270,342.55,313.35
0.3280,341.80,312.66
0.3290,343.59,314.30
0.3300,342.32,313.14
0.3310,341.87,312.73
0.3320,345.24,315.81
0.3330,344.44,315.08
0.3340,342.99,313.75
0.3350,343.84,314.53
0.3360,343.39,314.12
0.3370,345.75,316.28
0.3380,342.01,312.85
0.3390,344.89,315.49
0.3400,343.18,313.93
0.3410,341.95,312.80
0.3420,339.90,310.92
0.3430,341.10,312.02
0.3440,341.40,312.29
0.3450,341.34,312.25
0.3460,343.06,313.82
0.3470,341.92,312.77
0.3480,343.96,314.64
0.3490,341.04,311.97
0.3500,339.61,310.66
0.3510,343.43,314.16
0.3520,342.45,313.26
0.3530,344.26,314.91
0.3540,342.62,313.41
0.3550,341.10,312.02
0.3560,345.66,316.20
0.3570,342.53,313.33
0.3580,346.42,316.89
0.3590,343.31,314.04
0.3600,344.25,314.90
0.3610,343.35,314.09
0.3620,339.84,310.87
0.3630,343.22,313.96
0.3640,343.63,314.34
0.3650,341.71,312.59
0.3660,342.16,312.99
0.3670,344.35,315.00
0.3680,342.35,313.17
0.3690,344.55,315.18
0.3700,338.23,309.40
0.3710,344.29,314.94
0.3720,343.59,314.31
0.3730,342.90,313.67
0.3740,342.84,313.62
0.3750,344.26,314.91
0.3760,344.55,315.18
0.3770,344.24,314.89
0.3780,341.99,312.84
0.3790,341.92,312.78
0.3800,341.17,312.09
0.3810,342.64,313.44
0.3820,342.01,312.86
0.3830,342.36,313.18
0.3840,343.49,314.21
0.3850,341.50,312.39
0.3860,343.45,314.17
0.3870,342.49,313.29
0.3880,342.59,313.39
0.3890,341.46,312.35
0.3900,344.74,315.35
0.3910,341.40,312.30
0.3920,342.87,313.64
0.3930,344.33,314.98
0.3940,344.27,314.92
0.3950,342.08,312.92
0.3960,341.51,312.39
0.3970,343.34,314.08
0.3980,343.66,314.37
0.3990,343.01,313.77
0.4000,342.03,312.88
0.4010,343.57,314.28
0.4020,345.93,316.45
0.4030,344.57,315.20
0.4040,342.27,313.10
0.4050,344.62,315.24
0.4060,342.71,313.49
0.4070,344.09,314.76
0.4080,344.17,314.84
0.4090,342.56,313.36
0.4100,341.06,311.98
0.4110,343.47,314.19
0.4120,341.17,312.09
0.4130,342.71,313.50
0.4140,342.37,313.18
0.4150,342.41,313.22
0.4160,342.20,313.03
0.4170,341.04,311.97
0.4180,341.93,312.78
0.4190,342.11,312.95
0.4200,341.04,311.97
0.4210,342.76,313.55
0.4220,344.60,315.22
0.4230,342.48,313.29
0.4240,341.57,312.45
0.4250,344.70,315.32
0.4260,343.67,314.37
0.4270,343.72,314.42
0.4280,343.13,313.88
0.4290,342.00,312.85
0.4300,341.03,311.96
0.4310,342.72,313.51
0.4320,344.96,315.56
0.4330,342.93,313.70
0.4340,342.22,313.05
0.4350,341.64,312.52
0.4360,341.47,312.37
0.4370,340.81,311.76
0.4380,340.96,311.90
0.4390,343.34,314.07
0.4400,342.66,313.45
0.4410,345.90,316.41
0.4420,341.88,312.74
0.4430,340.07,311.09
0.4440,344.17,314.83
0.4450,344.11,314.78
0.4460,344.82,315.43
0.4470,343.82,314.51
0.4480,345.06,315.65
0.4490,343.17,313.92
0.4500,343.37,314.10
0.4510,342.78,313.56
0.4520,340.58,311.55
0.4530,343.08,313.83
0.4540,340.79,311.74
0.4550,342.64,313.43
0.4560,344.10,314.77
0.4570,345.02,315.61
0.4580,343.73,314.43
0.4590,342.89,313.66
0.4600,342.56,313.36
0.4610,342.72,313.51
0.4620,343.90,314.59
0.4630,342.03,312.87
0.4640,345.36,315.92
0.4650,342.95,313.72
0.4660,345.34,315.91
0.4670,342.27,313.10
0.4680,341.39,312.29
0.4690,340.47,311.44
0.4700,341.41,312.31
0.4710,344.22,314.88
0.4720,342.72,313.50
0.4730,343.37,314.10
0.4740,343.14,313.89
0.4750,345.49,316.04
0.4760,341.45,312.35
0.4770,342.62,313.42
0.4780,342.64,313.43
0.4790,342.17,313.01
0.4800,344.60,315.22
0.4810,344.10,314.77
0.4820,344.71,315.33
0.4830,342.14,312.97
0.4840,343.82,314.51
0.4850,340.99,311.92
0.4860,341.40,312.29
0.4870,343.85,314.54
0.4880,341.93,312.79
0.4890,344.27,314.92
0.4900,345.48,316.03
0.4910,343.66,314.36
0.4920,342.69,313.48
0.4930,340.31,311.30
0.4940,345.17,315.75
0.4950,343.43,314.16
0.4960,341.43,312.33
0.4970,343.52,314.23
0.4980,340.18,311.18
0.4990,345.65,316.19
0.5000,342.66,313.45
0.5010,340.24,311.23
0.5020,346.96,317.38
0.5030,342.13,312.97
0.5040,343.34,314.07
0.5050,342.61,313.41
0.5060,343.42,314.15
0.5070,342.67,313.46
0.5080,342.77,313.55
0.5090,341.86,312.72
0.5100,345.51,316.05
0.5110,343.59,314.30
0.5120,342.41,313.23
0.5130,343.51,314.23
0.5140,342.88,313.65
0.5150,343.54,314.26
0.5160,341.37,312.27
0.5170,341.22,312.13
0.5180,342.75,313.53
0.5190,344.84,315.44
0.5200,342.95,313.71
0.5210,342.09,312.93
0.5220,338.57,309.71
0.5230,344.23,314.89
0.5240,342.88,313.66
0.5250,340.29,311.29
0.5260,343.12,313.87
0.5270,343.92,314.61
0.5280,340.09,311.10
0.5290,342.69,313.48
0.5300,343.97,314.64
0.5310,345.56,316.11
0.5320,341.83,312.69
0.5330,342.82,313.60
0.5340,341.21,312.12
0.5350,343.47,314.19
0.5360,344.92,315.52
0.5370,342.84,313.61
0.5380,343.91,314.59
0.5390,343.02,313.78
0.5400,343.93,314.62
0.5410,343.15,313.90
0.5420,342.07,312.91
0.5430,343.38,314.11
0.5440,345.67,316.20
0.5450,343.26,314.00
0.5460,340.66,311.62
0.5470,343.09,313.84
0.5480,342.42,313.23
0.5490,342.82,313.59
0.5500,343.98,314.66
0.5510,340.58,311.55
0.5520,342.50,313.30
0.5530,341.41,312.31
0.5540,344.99,315.58
0.5550,344.58,315.20
0.5560,343.26,314.00
0.5570,343.23,313.97
0.5580,343.96,314.64
0.5590,342.95,313.72
0.5600,343.06,313.81
0.5610,341.24,312.15
0.5620,339.34,310.42
0.5630,345.36,315.92
0.5640,343.34,314.08
0.5650,342.08,312.92
0.5660,341.44,312.33
0.5670,344.17,314.84
0.5680,340.99,311.92
0.5690,342.71,313.50
0.5700,342.04,312.88
0.5710,344.17,314.83
0.5720,342.33,313.15
0.5730,344.02,314.70
0.5740,347.62,317.99
0.5750,342.24,313.06
0.5760,343.04,313.80
0.5770,341.94,312.79
0.5780,343.05,313.80
0.5790,342.04,312.89
0.5800,341.82,312.68
0.5810,343.16,313.91
0.5820,342.15,312.98
0.5830,344.42,315.06
0.5840,342.64,313.44
0.5850,342.71,313.50
0.5860,343.29,314.03
0.5870,343.77,314.47
0.5880,342.62,313.42
0.5890,344.70,315.32
0.5900,342.62,313.42
0.5910,344.11,314.77
0.5920,343.25,313.99
0.5930,343.66,314.37
0.5940,342.46,313.26
0.5950,343.53,314.24
0.5960,340.69,311.65
0.5970,340.46,311.44
0.5980,342.78,313.56
0.5990,342.97,313.73
0.6000,341.70,312.57
0.6010,343.82,314.51
0.6020,341.46,312.35
0.6030,343.47,314.19
0.6040,344.75,315.36
0.6050,343.32,314.06
0.6060,344.36,315.01
0.6070,341.84,312.70
0.6080,342.11,312.95
0.6090,343.87,314.55
0.6100,342.57,313.37
0.6110,341.88,312.74
0.6120,343.66,314.37
0.6130,344.85,315.45
0.6140,342.60,313.40
0.6150,341.74,312.61
0.6160,342.86,313.63
0.6170,344.44,315.07
0.6180,343.21,313.96
0.6190,343.76,314.46
0.6200,340.68,311.64
0.6210,343.29,314.03
0.6220,344.42,315.06
0.6230,341.92,312.78
0.6240,346.15,316.64
0.6250,345.32,315.89
0.6260,343.77,314.47
0.6270,339.20,310.29
0.6280,342.19,313.03
0.6290,342.18,313.01
0.6300,343.39,314.12
0.6310,343.32,314.06
0.6320,344.16,314.82
0.6330,341.83,312.70
0.6340,343.09,313.84
0.6350,343.22,313.96
0.6360,346.56,317.01
0.6370,343.87,314.56
0.6380,344.59,315.21
0.6390,343.78,314.47
0.6400,344.53,315.16
0.6410,345.02,315.61
0.6420,339.96,310.98
0.6430,345.94,316.45
0.6440,339.68,310.72
0.6450,341.66,312.53
0.6460,341.67,312.55
0.6470,340.93,311.87
0.6480,342.60,313.40
0.6490,341.90,312.76
0.6500,341.64,312.51
0.6510,343.11,313.86
0.6520,343.21,313.95
0.6530,345.00,315.59
0.6540,344.91,315.51
0.6550,345.61,316.15
0.6560,342.95,313.71
0.6570,343.71,314.41
0.6580,344.92,315.52
0.6590,342.52,313.32
0.6600,342.81,313.59
0.6610,342.62,313.41
0.6620,339.94,310.96
0.6630,341.52,312.41
0.6640,344.58,315.20
0.6650,341.21,312.13
0.6660,340.90,311.84
0.6670,343.18,313.92
0.6680,342.63,313.43
0.6690,345.02,315.61
0.6700,342.99,313.75
0.6710,340.77,311.72
0.6720,342.10,312.94
0.6730,341.44,312.34
0.6740,343.24,313.99
0.6750,342.89,313.66
0.6760,343.39,314.12
0.6770,341.70,312.57
0.6780,343.31,314.04
0.6790,341.06,311.98
0.6800,343.33,314.06
0.6810,343.14,313.89
0.6820,344.93,315.53
0.6830,344.43,315.07
0.6840,345.06,315.64
0.6850,342.64,313.44
0.6860,343.21,313.96
0.6870,342.56,313.36
0.6880,345.09,315.68
0.6890,341.94,312.79
0.6900,343.84,314.53
0.6910,344.24,314.90
0.6920,341.59,312.47
0.6930,343.46,314.19
0.6940,344.59,315.22
0.6950,344.51,315.14
0.6960,343.65,314.36
0.6970,344.16,314.83
0.6980,342.15,312.98
0.6990,343.46,314.18
0.7000,342.04,312.88
0.7010,342.21,313.04
0.7020,343.60,314.31
0.7030,342.14,312.98
0.7040,340.57,311.54
0.7050,340.35,311.34
0.7060,342.24,313.07
0.7070,344.52,315.15
0.7080,343.22,313.96
0.7090,342.17,313.01
0.7100,344.43,315.07
0.7110,340.94,311.88
0.7120,341.87,312.72
0.7130,341.98,312.83
0.7140,342.08,312.92
0.7150,342.64,313.43
0.7160,341.83,312.69
0.7170,339.77,310.81
0.7180,342.67,313.46
0.7190,340.44,311.42
0.7200,342.08,312.92
0.7210,344.48,315.12
0.7220,342.23,313.05
0.7230,342.07,312.91
0.7240,342.80,313.58
0.7250,340.93,311.87
0.7260,342.29,313.12
0.7270,340.82,311.77
0.7280,341.44,312.33
0.7290,340.35,311.34
0.7300,339.78,310.82
0.7310,344.01,314.69
0.7320,346.49,316.95
0.7330,343.76,314.46
0.7340,340.26,311.26
0.7350,345.13,315.71
0.7360,339.97,310.99
0.7370,344.63,315.25
0.7380,343.45,314.18
0.7390,342.52,313.32
0.7400,341.26,312.17
0.7410,340.70,311.66
0.7420,344.17,314.83
0.7430,344.32,314.97
0.7440,341.88,312.74
0.7450,340.78,311.73
0.7460,344.07,314.74
0.7470,341.45,312.35
0.7480,343.07,313.83
0.7490,340.90,311.84
0.7500,342.22,313.05
0.7510,344.20,314.86
0.7520,341.87,312.73
0.7530,342.83,313.60
0.7540,343.25,313.99
0.7550,344.26,314.91
0.7560,340.81,311.76
0.7570,344.49,315.13
0.7580,344.78,315.39
0.7590,343.28,314.02
0.7600,342.45,313.26
0.7610,344.53,315.16
0.7620,342.12,312.96
0.7630,343.23,313.97
0.7640,341.43,312.33
0.7650,344.11,314.78
0.7660,341.04,311.97
0.7670,343.53,314.25
0.7680,341.86,312.72
0.7690,342.88,313.65
0.7700,340.84,311.79
0.7710,340.93,311.87
