time_s,Fz_left_N,Fz_right_N
0.0000,297.40,314.45
0.0010,299.03,316.17
0.0020,299.24,316.39
0.0030,297.66,314.72
0.0040,297.79,314.86
0.0050,298.46,315.56
0.0060,298.15,315.24
0.0070,297.14,314.17
0.0080,298.65,315.76
0.0090,297.08,314.11
0.0100,297.97,315.04
0.0110,298.09,315.18
0.0120,297.81,314.87
0.0130,297.84,314.91
0.0140,296.75,313.76
0.0150,297.57,314.63
0.0160,297.06,314.09
0.0170,297.93,315.01
0.0180,297.57,314.62
0.0190,298.78,315.91
0.0200,297.73,314.79
0.0210,297.82,314.89
0.0220,297.63,314.69
0.0230,298.86,315.99
0.0240,296.44,313.43
0.0250,296.49,313.49
0.0260,298.45,315.56
0.0270,297.53,314.58
0.0280,298.78,315.90
0.0290,297.89,314.97
0.0300,298.25,315.35
0.0310,296.88,313.90
0.0320,296.44,313.43
0.0330,298.15,315.24
0.0340,298.22,315.32
0.0350,298.81,315.93
0.0360,298.17,315.27
0.0370,298.40,315.50
0.0380,297.59,314.65
0.0390,298.19,315.28
0.0400,298.44,315.55
0.0410,295.99,312.95
0.0420,298.19,315.28
0.0430,296.89,313.91
0.0440,297.64,314.70
0.0450,298.50,315.61
0.0460,296.85,313.86
0.0470,298.41,315.51
0.0480,296.89,313.91
0.0490,298.59,315.70
0.0500,298.80,315.93
0.0510,298.20,315.30
0.0520,297.57,314.63
0.0530,299.14,316.28
0.0540,296.61,313.61
0.0550,297.55,314.60
0.0560,298.89,316.02
0.0570,297.81,314.88
0.0580,297.23,314.27
0.0590,298.50,315.61
0.0600,298.49,315.59
0.0610,296.72,313.73
0.0620,298.65,315.77
0.0630,298.47,315.58
0.0640,296.73,313.73
0.0650,296.58,313.58
0.0660,298.67,315.79
0.0670,298.09,315.18
0.0680,298.46,315.57
0.0690,298.24,315.33
0.0700,297.25,314.29
0.0710,298.41,315.52
0.0720,297.51,314.56
0.0730,297.49,314.55
0.0740,297.60,314.66
0.0750,297.96,315.04
0.0760,298.35,315.45
0.0770,296.26,313.24
0.0780,298.43,315.53
0.0790,297.50,314.56
0.0800,297.31,314.35
0.0810,299.49,316.66
0.0820,298.92,316.05
0.0830,297.10,314.13
0.0840,298.32,315.42
0.0850,297.92,314.99
0.0860,298.06,315.14
0.0870,297.77,314.83
0.0880,298.10,315.18
0.0890,296.54,313.54
0.0900,298.31,315.41
0.0910,298.37,315.47
0.0920,297.93,315.00
0.0930,297.27,314.31
0.0940,297.60,314.66
0.0950,298.57,315.69
0.0960,298.85,315.98
0.0970,298.43,315.53
0.0980,297.21,314.25
0.0990,298.64,315.76
0.1000,297.25,314.29
0.1010,297.52,314.58
0.1020,296.29,313.27
0.1030,297.28,314.32
0.1040,298.77,315.90
0.1050,297.91,314.99
0.1060,297.63,314.69
0.1070,297.15,314.18
0.1080,297.50,314.55
0.1090,298.12,315.21
0.1100,298.29,315.39
0.1110,297.70,314.76
0.1120,298.42,315.53
0.1130,297.98,315.06
0.1140,297.56,314.62
0.1150,297.59,314.65
0.1160,296.68,313.69
0.1170,297.61,314.67
0.1180,298.45,315.56
0.1190,297.60,314.65
0.1200,298.18,315.27
0.1210,297.76,314.83
0.1220,298.98,316.11
0.1230,297.63,314.69
0.1240,296.68,313.68
0.1250,297.92,315.00
0.1260,298.21,315.31
0.1270,296.91,313.93
0.1280,299.15,316.30
0.1290,298.01,315.09
0.1300,296.94,313.96
0.1310,297.42,314.47
0.1320,297.79,314.86
0.1330,297.76,314.83
0.1340,296.32,313.30
0.1350,296.10,313.08
0.1360,297.65,314.71
0.1370,297.93,315.00
0.1380,296.54,313.53
0.1390,298.46,315.56
0.1400,298.80,315.93
0.1410,296.93,313.95
0.1420,299.21,316.36
0.1430,298.14,315.23
0.1440,297.63,314.69
0.1450,298.10,315.19
0.1460,296.81,313.82
0.1470,297.93,315.01
0.1480,297.75,314.82
0.1490,297.57,314.63
0.1500,298.72,315.84
0.1510,298.23,315.32
0.1520,297.09,314.12
0.1530,296.90,313.92
0.1540,298.68,315.80
0.1550,298.85,315.98
0.1560,297.33,314.37
0.1570,298.16,315.25
0.1580,297.83,314.90
0.1590,297.69,314.75
0.1600,298.36,315.46
0.1610,297.95,315.03
0.1620,298.16,315.25
0.1630,298.84,315.97
0.1640,297.19,314.23
0.1650,296.92,313.94
0.1660,298.40,315.50
0.1670,297.43,314.47
0.1680,298.43,315.54
0.1690,297.33,314.37
0.1700,297.61,314.67
0.1710,297.84,314.91
0.1720,297.46,314.51
0.1730,298.68,315.80
0.1740,297.39,314.44
0.1750,298.22,315.31
0.1760,298.24,315.33
0.1770,298.11,315.20
0.1780,297.57,314.63
0.1790,297.95,315.03
0.1800,298.25,315.34
0.1810,298.89,316.02
0.1820,296.62,313.62
0.1830,296.90,313.92
0.1840,297.76,314.82
0.1850,297.32,314.36
0.1860,298.44,315.55
0.1870,295.93,312.89
0.1880,298.31,315.41
0.1890,297.82,314.90
0.1900,297.96,315.04
0.1910,298.17,315.26
0.1920,297.81,314.88
0.1930,298.40,315.51
0.1940,296.74,313.75
0.1950,297.87,314.95
0.1960,298.79,315.92
0.1970,296.02,312.98
0.1980,298.24,315.34
0.1990,296.66,313.66
0.2000,298.73,315.85
0.2010,298.31,315.41
0.2020,296.93,313.95
0.2030,299.42,316.58
0.2040,295.66,312.61
0.2050,296.77,313.78
0.2060,299.27,316.42
0.2070,296.56,313.56
0.2080,298.70,315.82
0.2090,298.20,315.30
0.2100,297.55,314.61
0.2110,298.66,315.78
0.2120,297.49,314.54
0.2130,298.22,315.32
0.2140,297.39,314.44
0.2150,297.81,314.88
0.2160,298.55,315.66
0.2170,296.85,313.87
0.2180,298.28,315.38
0.2190,297.41,314.46
0.2200,298.90,316.03
0.2210,298.20,315.29
0.2220,298.72,315.84
0.2230,297.24,314.27
0.2240,298.98,316.12
0.2250,297.72,314.79
0.2260,298.24,315.33
0.2270,297.24,314.28
0.2280,298.75,315.87
0.2290,298.02,315.10
0.2300,298.34,315.44
0.2310,297.53,314.58
0.2320,298.93,316.06
0.2330,298.15,315.24
0.2340,297.68,314.74
0.2350,298.38,315.48
0.2360,297.43,314.48
0.2370,298.61,315.72
0.2380,297.84,314.91
0.2390,297.36,314.41
0.2400,298.27,315.37
0.2410,298.94,316.07
0.2420,299.63,316.81
0.2430,297.69,314.76
0.2440,297.29,314.33
0.2450,298.06,315.15
0.2460,298.75,315.88
0.2470,297.76,314.83
0.2480,297.04,314.07
0.2490,297.79,314.86
0.2500,297.09,314.12
0.2510,298.06,315.15
0.2520,297.91,314.98
0.2530,296.58,313.58
0.2540,297.09,314.12
0.2550,297.06,314.08
0.2560,298.34,315.44
0.2570,298.37,315.47
0.2580,298.05,315.14
0.2590,296.88,313.90
0.2600,298.95,316.08
0.2610,296.61,313.61
0.2620,296.82,313.84
0.2630,298.20,315.30
0.2640,298.08,315.17
0.2650,298.49,315.60
0.2660,299.04,316.18
0.2670,299.24,316.39
0.2680,297.91,314.98
0.2690,298.18,315.27
0.2700,297.43,314.48
0.2710,298.90,316.03
0.2720,297.37,314.42
0.2730,296.85,313.87
0.2740,298.07,315.16
0.2750,297.77,314.83
0.2760,298.14,315.23
0.2770,297.30,314.34
0.2780,299.38,316.54
0.2790,295.71,312.66
0.2800,297.07,314.09
0.2810,297.39,314.44
0.2820,297.69,314.75
0.2830,295.99,312.95
0.2840,297.97,315.05
0.2850,298.28,315.38
0.2860,298.79,315.92
0.2870,297.69,314.76
0.2880,296.91,313.93
0.2890,297.82,314.89
0.2900,296.99,314.02
0.2910,297.38,314.42
0.2920,297.90,314.97
0.2930,297.01,314.04
0.2940,298.12,315.20
0.2950,297.47,314.52
0.2960,297.20,314.24
0.2970,297.92,315.00
0.2980,297.89,314.96
0.2990,297.91,314.98
0.3000,296.86,313.88
0.3010,297.25,314.29
0.3020,298.04,315.12
0.3030,297.71,314.78
0.3040,298.15,315.24
0.3050,297.01,314.03
0.3060,299.43,316.60
0.3070,298.74,315.86
0.3080,296.26,313.25
0.3090,298.39,315.49
0.3100,298.38,315.48
0.3110,297.78,314.85
0.3120,298.53,315.64
0.3130,297.44,314.49
0.3140,298.00,315.09
0.3150,297.68,314.74
0.3160,298.41,315.51
0.3170,298.58,315.69
0.3180,298.32,315.42
0.3190,297.89,314.97
0.3200,296.74,313.75
0.3210,299.43,316.60
0.3220,298.96,316.10
0.3230,298.00,315.08
0.3240,298.46,315.56
0.3250,297.91,314.99
0.3260,298.61,315.72
0.3270,296.54,313.54
0.3280,298.36,315.46
0.3290,297.76,314.82
0.3300,296.75,313.76
0.3310,299.19,316.34
0.3320,299.52,316.69
0.3330,297.56,314.62
0.3340,297.95,315.03
0.3350,297.62,314.68
0.3360,296.90,313.92
0.3370,297.66,314.72
0.3380,299.69,316.87
0.3390,296.26,313.24
0.3400,298.95,316.09
0.3410,297.52,314.57
0.3420,297.14,314.17
0.3430,297.91,314.99
0.3440,296.78,313.79
0.3450,296.83,313.85
0.3460,298.44,315.55
0.3470,297.70,314.77
0.3480,297.78,314.85
0.3490,296.83,313.85
0.3500,297.05,314.08
0.3510,298.97,316.10
0.3520,297.25,314.29
0.3530,297.64,314.70
0.3540,297.28,314.31
0.3550,297.72,314.78
0.3560,297.54,314.60
0.3570,298.68,315.80
0.3580,297.75,314.81
0.3590,298.76,315.88
0.3600,298.94,316.08
0.3610,298.19,315.28
0.3620,296.43,313.42
0.3630,297.26,314.29
0.3640,296.41,313.40
0.3650,298.24,315.33
0.3660,298.06,315.15
0.3670,298.25,315.35
0.3680,298.96,316.09
0.3690,298.09,315.18
0.3700,297.80,314.87
0.3710,298.19,315.28
0.3720,297.83,314.90
0.3730,298.19,315.28
0.3740,298.90,316.03
0.3750,296.71,313.72
0.3760,297.07,314.10
0.3770,297.71,314.77
0.3780,297.62,314.68
0.3790,296.68,313.68
0.3800,299.03,316.17
0.3810,296.80,313.81
0.3820,299.28,316.43
0.3830,298.42,315.53
0.3840,296.55,313.55
0.3850,298.59,315.70
0.3860,298.05,315.13
0.3870,297.06,314.08
0.3880,298.70,315.82
0.3890,296.45,313.44
0.3900,297.14,314.17
0.3910,299.35,316.51
0.3920,298.89,316.02
