time_s,Fz_left_N,Fz_right_N
0.0000,272.78,299.84
0.0010,274.37,301.60
0.0020,274.58,301.82
0.0030,273.04,300.13
0.0040,273.16,300.27
0.0050,273.81,300.98
0.0060,273.51,300.65
0.0070,272.52,299.56
0.0080,274.00,301.18
0.0090,272.46,299.50
0.0100,273.33,300.45
0.0110,273.46,300.59
0.0120,273.18,300.28
0.0130,273.21,300.32
0.0140,272.14,299.14
0.0150,272.95,300.03
0.0160,272.45,299.48
0.0170,273.30,300.41
0.0180,272.94,300.02
0.0190,274.13,301.33
0.0200,273.10,300.19
0.0210,273.19,300.29
0.0220,273.00,300.09
0.0230,274.21,301.42
0.0240,271.83,298.80
0.0250,271.89,298.86
0.0260,273.81,300.97
0.0270,272.90,299.98
0.0280,274.13,301.32
0.0290,273.26,300.37
0.0300,273.62,300.76
0.0310,272.27,299.28
0.0320,271.83,298.80
0.0330,273.51,300.65
0.0340,273.58,300.73
0.0350,274.15,301.36
0.0360,273.54,300.68
0.0370,273.76,300.92
0.0380,272.96,300.05
0.0390,273.55,300.69
0.0400,273.80,300.96
0.0410,271.39,298.32
0.0420,273.55,300.69
0.0430,272.28,299.30
0.0440,273.01,300.10
0.0450,273.85,301.03
0.0460,272.24,299.25
0.0470,273.77,300.93
0.0480,272.28,299.29
0.0490,273.94,301.12
0.0500,274.15,301.35
0.0510,273.56,300.71
0.0520,272.94,300.03
0.0530,274.48,301.71
0.0540,272.00,298.99
0.0550,272.92,300.00
0.0560,274.24,301.45
0.0570,273.18,300.28
0.0580,272.61,299.66
0.0590,273.85,301.02
0.0600,273.84,301.01
0.0610,272.12,299.11
0.0620,274.01,301.19
0.0630,273.83,301.00
0.0640,272.12,299.12
0.0650,271.98,298.96
0.0660,274.03,301.21
0.0670,273.45,300.58
0.0680,273.82,300.98
0.0690,273.60,300.74
0.0700,272.63,299.68
0.0710,273.77,300.93
0.0720,272.88,299.96
0.0730,272.87,299.94
0.0740,272.97,300.06
0.0750,273.33,300.45
0.0760,273.71,300.87
0.0770,271.66,298.62
0.0780,273.78,300.95
0.0790,272.88,299.95
0.0800,272.69,299.75
0.0810,274.83,302.10
0.0820,274.27,301.48
0.0830,272.48,299.52
0.0840,273.68,300.83
0.0850,273.29,300.40
0.0860,273.42,300.55
0.0870,273.14,300.24
0.0880,273.46,300.59
0.0890,271.93,298.91
0.0900,273.67,300.82
0.0910,273.73,300.89
0.0920,273.29,300.41
0.0930,272.65,299.70
0.0940,272.98,300.06
0.0950,273.93,301.11
0.0960,274.20,301.40
0.0970,273.79,300.95
0.0980,272.60,299.64
0.0990,274.00,301.18
0.1000,272.64,299.69
0.1010,272.90,299.98
0.1020,271.69,298.64
0.1030,272.66,299.71
0.1040,274.13,301.32
0.1050,273.28,300.39
0.1060,273.01,300.09
0.1070,272.53,299.57
0.1080,272.88,299.95
0.1090,273.48,300.62
0.1100,273.65,300.80
0.1110,273.07,300.17
0.1120,273.78,300.94
0.1130,273.35,300.47
0.1140,272.94,300.02
0.1150,272.96,300.04
0.1160,272.08,299.07
0.1170,272.98,300.07
0.1180,273.81,300.97
0.1190,272.97,300.05
0.1200,273.54,300.68
0.1210,273.13,300.23
0.1220,274.32,301.54
0.1230,273.01,300.09
0.1240,272.07,299.06
0.1250,273.29,300.41
0.1260,273.58,300.72
0.1270,272.30,299.31
0.1280,274.49,301.73
0.1290,273.37,300.49
0.1300,272.33,299.35
0.1310,272.80,299.86
0.1320,273.16,300.26
0.1330,273.13,300.23
0.1340,271.72,298.68
0.1350,271.51,298.45
0.1360,273.02,300.11
0.1370,273.29,300.41
0.1380,271.93,298.91
0.1390,273.81,300.98
0.1400,274.15,301.35
0.1410,272.31,299.33
0.1420,274.55,301.79
0.1430,273.50,300.64
0.1440,273.00,300.09
0.1450,273.47,300.60
0.1460,272.20,299.21
0.1470,273.30,300.41
0.1480,273.12,300.22
0.1490,272.95,300.03
0.1500,274.07,301.26
0.1510,273.59,300.74
0.1520,272.47,299.51
0.1530,272.29,299.30
0.1540,274.03,301.22
0.1550,274.20,301.41
0.1560,272.71,299.76
0.1570,273.53,300.66
0.1580,273.20,300.30
0.1590,273.06,300.15
0.1600,273.72,300.88
0.1610,273.31,300.43
0.1620,273.52,300.66
0.1630,274.19,301.39
0.1640,272.58,299.62
0.1650,272.31,299.33
0.1660,273.76,300.92
0.1670,272.80,299.87
0.1680,273.79,300.95
0.1690,272.71,299.76
0.1700,272.98,300.06
0.1710,273.21,300.32
0.1720,272.84,299.91
0.1730,274.03,301.22
0.1740,272.77,299.84
0.1750,273.58,300.72
0.1760,273.60,300.74
0.1770,273.48,300.61
0.1780,272.94,300.02
0.1790,273.32,300.44
0.1800,273.61,300.76
0.1810,274.24,301.45
0.1820,272.01,299.00
0.1830,272.29,299.31
0.1840,273.13,300.23
0.1850,272.70,299.75
0.1860,273.80,300.96
0.1870,271.34,298.26
0.1880,273.67,300.82
0.1890,273.19,300.30
0.1900,273.33,300.45
0.1910,273.54,300.67
0.1920,273.18,300.28
0.1930,273.76,300.92
0.1940,272.13,299.13
0.1950,273.24,300.35
0.1960,274.14,301.34
0.1970,271.42,298.35
0.1980,273.60,300.75
0.1990,272.05,299.04
0.2000,274.08,301.27
0.2010,273.67,300.82
0.2020,272.32,299.33
0.2030,274.75,302.01
0.2040,271.07,297.97
0.2050,272.16,299.17
0.2060,274.61,301.86
0.2070,271.95,298.94
0.2080,274.05,301.24
0.2090,273.56,300.71
0.2100,272.93,300.01
0.2110,274.02,301.20
0.2120,272.86,299.93
0.2130,273.58,300.73
0.2140,272.77,299.83
0.2150,273.18,300.28
0.2160,273.90,301.08
0.2170,272.24,299.25
0.2180,273.64,300.79
0.2190,272.79,299.86
0.2200,274.25,301.45
0.2210,273.56,300.70
0.2220,274.07,301.27
0.2230,272.62,299.67
0.2240,274.33,301.54
0.2250,273.09,300.19
0.2260,273.60,300.74
0.2270,272.62,299.67
0.2280,274.10,301.29
0.2290,273.39,300.51
0.2300,273.70,300.86
0.2310,272.90,299.98
0.2320,274.28,301.49
0.2330,273.51,300.65
0.2340,273.05,300.14
0.2350,273.74,300.89
0.2360,272.81,299.88
0.2370,273.96,301.14
0.2380,273.21,300.32
0.2390,272.74,299.80
0.2400,273.63,300.78
0.2410,274.28,301.50
0.2420,274.97,302.25
0.2430,273.07,300.16
0.2440,272.67,299.72
0.2450,273.43,300.56
0.2460,274.10,301.30
0.2470,273.13,300.23
0.2480,272.43,299.45
0.2490,273.16,300.27
0.2500,272.47,299.51
0.2510,273.43,300.56
0.2520,273.27,300.39
0.2530,271.97,298.96
0.2540,272.48,299.51
0.2550,272.44,299.47
0.2560,273.69,300.85
0.2570,273.72,300.88
0.2580,273.42,300.54
0.2590,272.27,299.28
0.2600,274.29,301.51
0.2610,272.00,298.99
0.2620,272.21,299.22
0.2630,273.56,300.71
0.2640,273.44,300.57
0.2650,273.84,301.01
0.2660,274.38,301.61
0.2670,274.58,301.82
0.2680,273.27,300.39
0.2690,273.54,300.68
0.2700,272.80,299.87
0.2710,274.24,301.45
0.2720,272.75,299.81
0.2730,272.24,299.25
0.2740,273.44,300.57
0.2750,273.14,300.24
0.2760,273.50,300.64
0.2770,272.68,299.74
0.2780,274.72,301.98
0.2790,271.13,298.03
0.2800,272.45,299.48
0.2810,272.77,299.84
0.2820,273.06,300.15
0.2830,271.40,298.32
0.2840,273.33,300.45
0.2850,273.64,300.79
0.2860,274.14,301.34
0.2870,273.07,300.16
0.2880,272.30,299.31
0.2890,273.19,300.29
0.2900,272.38,299.41
0.2910,272.76,299.82
0.2920,273.26,300.38
0.2930,272.40,299.43
0.2940,273.48,300.61
0.2950,272.84,299.91
0.2960,272.58,299.63
0.2970,273.29,300.41
0.2980,273.26,300.37
0.2990,273.27,300.39
0.3000,272.25,299.26
0.3010,272.63,299.68
0.3020,273.40,300.53
0.3030,273.08,300.18
0.3040,273.51,300.65
0.3050,272.39,299.42
0.3060,274.77,302.03
0.3070,274.09,301.28
0.3080,271.66,298.62
0.3090,273.75,300.91
0.3100,273.74,300.90
0.3110,273.15,300.26
0.3120,273.89,301.06
0.3130,272.82,299.88
0.3140,273.37,300.49
0.3150,273.05,300.14
0.3160,273.77,300.93
0.3170,273.93,301.11
0.3180,273.68,300.83
0.3190,273.26,300.37
0.3200,272.13,299.13
0.3210,274.77,302.03
0.3220,274.31,301.52
0.3230,273.36,300.48
0.3240,273.81,300.98
0.3250,273.28,300.39
0.3260,273.96,301.14
0.3270,271.94,298.92
0.3280,273.72,300.88
0.3290,273.13,300.23
0.3300,272.15,299.15
0.3310,274.53,301.77
0.3320,274.85,302.12
0.3330,272.94,300.02
0.3340,273.32,300.44
0.3350,272.99,300.08
0.3360,272.29,299.30
0.3370,273.03,300.12
0.3380,275.03,302.31
0.3390,271.66,298.61
0.3400,274.30,301.51
0.3410,272.89,299.97
0.3420,272.52,299.56
0.3430,273.28,300.39
0.3440,272.17,299.18
0.3450,272.22,299.23
0.3460,273.80,300.97
0.3470,273.07,300.17
0.3480,273.15,300.25
0.3490,272.22,299.23
0.3500,272.44,299.47
0.3510,274.31,301.53
0.3520,272.63,299.68
0.3530,273.02,300.10
0.3540,272.66,299.71
0.3550,273.09,300.18
0.3560,272.92,300.00
0.3570,274.03,301.22
0.3580,273.12,300.21
0.3590,274.11,301.30
0.3600,274.29,301.50
0.3610,273.55,300.69
0.3620,271.83,298.80
0.3630,272.64,299.69
0.3640,271.81,298.78
0.3650,273.60,300.74
0.3660,273.43,300.55
0.3670,273.61,300.76
0.3680,274.30,301.52
0.3690,273.46,300.59
0.3700,273.17,300.27
0.3710,273.55,300.69
0.3720,273.20,300.30
0.3730,273.55,300.69
0.3740,274.24,301.45
0.3750,272.10,299.10
0.3760,272.45,299.48
0.3770,273.08,300.17
0.3780,273.00,300.08
0.3790,272.07,299.07
0.3800,274.37,301.60
0.3810,272.19,299.19
0.3820,274.62,301.86
0.3830,273.78,300.94
0.3840,271.94,298.92
0.3850,273.94,301.12
0.3860,273.41,300.54
0.3870,272.44,299.47
0.3880,274.05,301.24
0.3890,271.85,298.82
0.3900,272.53,299.57
0.3910,274.69,301.94
0.3920,274.23,301.44
0.3930,272.50,299.53
0.3940,273.63,300.78
0.3950,273.19,300.29
0.3960,272.34,299.36
0.3970,273.09,300.18
0.3980,274.03,301.22
0.3990,274.22,301.43
0.4000,272.92,300.00
0.4010,274.33,301.55
0.4020,271.96,298.94
0.4030,273.45,300.58
0.4040,273.46,300.59
0.4050,273.62,300.77
0.4060,273.13,300.23
0.4070,273.32,300.44
0.4080,272.42,299.45
0.4090,272.36,299.39
0.4100,273.61,300.76
0.4110,272.42,299.45
0.4120,272.71,299.76
0.4130,275.25,302.56
0.4140,272.13,299.12
0.4150,272.15,299.15
0.4160,273.47,300.60
0.4170,273.16,300.26
0.4180,273.36,300.48
0.4190,274.18,301.39
0.4200,273.34,300.46
0.4210,273.12,300.22
0.4220,273.43,300.56
0.4230,273.84,301.01
0.4240,272.74,299.80
0.4250,273.44,300.57
0.4260,273.04,300.13
0.4270,273.69,300.84
