time_s,Fz_left_N,Fz_right_N
0.0000,310.34,313.34
0.0010,311.95,314.97
0.0020,312.33,315.35
0.0030,310.85,313.86
0.0040,309.97,312.97
0.0050,311.17,314.18
0.0060,309.95,312.95
0.0070,313.39,316.42
0.0080,313.29,316.32
0.0090,313.59,316.62
0.0100,311.81,314.82
0.0110,312.26,315.28
0.0120,309.95,312.95
0.0130,311.05,314.06
0.0140,312.63,315.66
0.0150,314.64,317.69
0.0160,312.29,315.32
0.0170,312.35,315.37
0.0180,312.39,315.42
0.0190,313.02,316.05
0.0200,312.68,315.71
0.0210,312.29,315.31
0.0220,312.15,315.17
0.0230,312.00,315.02
0.0240,312.69,315.71
0.0250,312.79,315.82
0.0260,312.74,315.77
0.0270,314.22,317.26
0.0280,313.31,316.35
0.0290,315.05,318.10
0.0300,311.49,314.51
0.0310,314.17,317.21
0.0320,312.12,315.14
0.0330,314.09,317.13
0.0340,313.54,316.58
0.0350,314.31,317.36
0.0360,311.36,314.37
0.0370,314.47,317.51
0.0380,312.05,315.07
0.0390,313.30,316.34
0.0400,313.98,317.02
0.0410,314.34,317.38
0.0420,312.19,315.21
0.0430,313.76,316.79
0.0440,314.07,317.11
0.0450,312.62,315.65
0.0460,311.38,314.39
0.0470,311.45,314.46
0.0480,311.16,314.17
0.0490,310.54,313.55
0.0500,311.96,314.98
0.0510,312.92,315.94
0.0520,310.64,313.65
0.0530,312.91,315.93
0.0540,310.87,313.88
0.0550,312.42,315.45
0.0560,314.45,317.49
0.0570,311.31,314.32
0.0580,313.34,316.37
0.0590,312.51,315.53
0.0600,311.78,314.80
0.0610,311.54,314.56
0.0620,313.57,316.61
0.0630,312.64,315.66
0.0640,314.02,317.06
0.0650,311.03,314.04
0.0660,313.58,316.61
0.0670,310.20,313.20
0.0680,314.30,317.34
0.0690,314.36,317.41
0.0700,313.22,316.25
0.0710,313.01,316.04
0.0720,312.45,315.48
0.0730,311.72,314.74
0.0740,311.67,314.68
0.0750,311.27,314.29
0.0760,311.97,314.99
0.0770,314.47,317.52
0.0780,312.83,315.86
0.0790,311.60,314.61
0.0800,310.83,313.83
0.0810,312.22,315.24
0.0820,311.96,314.98
0.0830,316.06,319.12
0.0840,313.49,316.52
0.0850,316.27,319.33
0.0860,314.90,317.94
0.0870,312.48,315.50
0.0880,311.23,314.24
0.0890,313.41,316.44
0.0900,311.84,314.86
0.0910,314.02,317.06
0.0920,314.16,317.20
0.0930,314.56,317.60
0.0940,313.41,316.44
0.0950,310.52,313.53
0.0960,312.26,315.29
0.0970,313.19,316.22
0.0980,312.48,315.51
0.0990,312.16,315.18
0.1000,312.71,315.74
0.1010,313.83,316.87
0.1020,312.96,315.99
0.1030,310.27,313.28
0.1040,311.94,314.95
0.1050,311.61,314.62
0.1060,311.26,314.27
0.1070,314.48,317.52
0.1080,313.64,316.67
0.1090,312.17,315.19
0.1100,311.86,314.88
0.1110,312.97,316.00
0.1120,311.59,314.61
0.1130,312.26,315.28
0.1140,309.67,312.66
0.1150,313.17,316.20
0.1160,311.05,314.06
0.1170,313.29,316.32
0.1180,313.16,316.19
0.1190,314.29,317.33
0.1200,313.09,316.12
0.1210,313.48,316.51
0.1220,312.48,315.50
0.1230,313.84,316.87
0.1240,311.58,314.59
0.1250,314.00,317.04
0.1260,309.54,312.53
0.1270,313.59,316.63
0.1280,313.49,316.52
0.1290,310.50,313.51
0.1300,312.70,315.73
0.1310,313.34,316.38
0.1320,314.12,317.16
0.1330,311.87,314.89
0.1340,311.53,314.55
0.1350,313.13,316.16
0.1360,311.08,314.09
0.1370,309.75,312.75
0.1380,312.26,315.29
0.1390,312.06,315.08
0.1400,311.99,315.01
0.1410,311.90,314.92
0.1420,313.81,316.85
0.1430,310.49,313.50
0.1440,312.24,315.26
0.1450,311.70,314.72
0.1460,313.66,316.69
0.1470,312.11,315.13
0.1480,312.62,315.64
0.1490,310.53,313.53
0.1500,311.17,314.18
0.1510,311.82,314.84
0.1520,312.00,315.02
0.1530,313.49,316.52
0.1540,313.13,316.16
0.1550,311.66,314.67
0.1560,311.72,314.73
0.1570,313.36,316.40
0.1580,311.26,314.28
0.1590,311.54,314.56
0.1600,313.49,316.53
0.1610,313.08,316.11
0.1620,314.47,317.51
0.1630,312.63,315.65
0.1640,313.98,317.02
0.1650,313.88,316.91
0.1660,310.11,313.12
0.1670,313.72,316.76
0.1680,313.81,316.85
0.1690,313.27,316.30
0.1700,312.12,315.14
0.1710,311.95,314.97
0.1720,313.33,316.36
0.1730,312.47,315.50
0.1740,313.18,316.21
0.1750,311.70,314.71
0.1760,313.35,316.38
0.1770,313.66,316.70
0.1780,313.06,316.09
0.1790,314.04,317.08
0.1800,311.32,314.33
0.1810,314.51,317.56
0.1820,311.50,314.51
0.1830,311.20,314.21
0.1840,312.82,315.85
0.1850,312.14,315.16
0.1860,311.37,314.38
0.1870,310.84,313.85
0.1880,308.93,311.92
0.1890,314.15,317.19
0.1900,313.45,316.48
0.1910,313.55,316.58
0.1920,311.69,314.70
0.1930,316.37,319.43
0.1940,313.61,316.65
0.1950,313.70,316.74
0.1960,313.51,316.54
0.1970,313.07,316.10
0.1980,312.47,315.49
0.1990,310.50,313.50
0.2000,313.49,316.52
0.2010,313.33,316.36
0.2020,312.27,315.29
0.2030,313.23,316.26
0.2040,310.40,313.41
0.2050,314.51,317.56
0.2060,311.54,314.56
0.2070,313.45,316.48
0.2080,313.20,316.23
0.2090,312.41,315.43
0.2100,311.60,314.61
0.2110,312.79,315.82
0.2120,312.81,315.84
0.2130,313.58,316.62
0.2140,311.62,314.63
0.2150,311.30,314.31
0.2160,312.57,315.59
0.2170,313.81,316.85
0.2180,315.12,318.16
0.2190,315.89,318.95
0.2200,315.95,319.00
0.2210,312.66,315.68
0.2220,312.40,315.42
0.2230,312.76,315.79
0.2240,312.93,315.96
0.2250,312.16,315.19
0.2260,312.82,315.84
0.2270,313.05,316.08
0.2280,313.66,316.70
0.2290,314.31,317.36
0.2300,310.78,313.78
0.2310,311.26,314.27
0.2320,313.28,316.31
0.2330,314.36,317.40
0.2340,311.14,314.15
0.2350,312.91,315.93
0.2360,314.09,317.12
0.2370,312.17,315.19
0.2380,311.53,314.55
0.2390,313.93,316.97
0.2400,312.63,315.65
0.2410,312.35,315.37
0.2420,314.63,317.68
0.2430,313.11,316.14
0.2440,315.87,318.92
0.2450,314.18,317.22
0.2460,312.04,315.06
0.2470,311.74,314.75
0.2480,313.69,316.72
0.2490,312.29,315.31
0.2500,312.91,315.94
0.2510,313.62,316.66
0.2520,310.51,313.52
0.2530,312.03,315.05
0.2540,313.71,316.75
0.2550,312.34,315.36
0.2560,311.81,314.83
0.2570,314.03,317.07
0.2580,312.95,315.98
0.2590,312.72,315.75
0.2600,313.14,316.17
0.2610,312.91,315.94
0.2620,312.55,315.57
0.2630,312.11,315.14
0.2640,312.02,315.03
0.2650,312.06,315.08
0.2660,312.42,315.44
0.2670,313.34,316.37
0.2680,311.40,314.42
0.2690,312.83,315.86
0.2700,311.90,314.92
0.2710,311.02,314.03
0.2720,312.56,315.59
0.2730,315.23,318.28
0.2740,313.04,316.07
0.2750,313.75,316.79
0.2760,311.31,314.32
0.2770,312.35,315.37
0.2780,312.12,315.14
0.2790,311.21,314.22
0.2800,311.57,314.58
0.2810,313.61,316.65
0.2820,314.86,317.90
0.2830,312.96,315.98
0.2840,313.56,316.60
0.2850,310.92,313.93
0.2860,312.61,315.64
0.2870,314.30,317.34
0.2880,313.27,316.30
0.2890,315.03,318.08
0.2900,311.09,314.10
0.2910,313.26,316.29
0.2920,311.26,314.27
0.2930,313.16,316.19
0.2940,311.24,314.25
0.2950,312.38,315.41
0.2960,311.39,314.40
0.2970,311.59,314.60
0.2980,312.17,315.19
0.2990,315.02,318.06
0.3000,315.63,318.68
0.3010,313.08,316.11
0.3020,311.49,314.51
0.3030,312.24,315.26
0.3040,312.21,315.23
0.3050,311.90,314.92
0.3060,312.57,315.60
0.3070,308.27,311.25
0.3080,313.71,316.75
